,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
1878,20240920,337930,133410,133406,134614,10200,9270,10350,10050,0,13,10330,10.960,10350,10050,0,13,147.950,619299,246952,365368,3003,4393,32,0.950,10.960,6.220,6151,690,11430,7180,11430,6230,0.034,-0.015,0.024,644,580,브랜드엑스코퍼레이션,0.024
1877,20240920,418620,133353,133352,134603,11550,10500,12400,10650,20,1,10680,1.710,12400,10650,20,1,55.830,82504,48099,26855,815,651,352,0.860,3.490,3.140,503,214,14800,10500,20000,10500,0.023,-0.003,0.023,739,680,이에이트,0.023
1876,20240920,049080,133021,133019,134223,770,700,850,778,19,7,810,16.550,850,778,19,7,102.670,5332961,2475858,2541991,3781,4682,269,1.970,16.550,3.120,4252,873,751,668,883,650,-0.001,-0.102,-0.100,564,754,기가레인,-0.048
1875,20240920,019490,132512,132510,133723,4215,3830,4360,4210,12,20,4285,21.220,4360,4210,12,20,82.650,20803739,10850479,8967820,37397,45699,28,2.590,21.220,3.150,83531,200,,,,,0.072,-0.005,0.072,565,557,하이트론,0.068
1874,20240920,340360,132048,132047,133255,2580,2345,2590,2535,16,4,2555,20.520,2590,2535,16,4,127.100,4421934,1926088,2448028,4303,5827,92,1.790,22.680,20.990,15127,10683,2260,1614,2940,1614,0.057,0.002,0.033,715,545,다보링크,0.033
1873,20240920,064850,131135,131134,132341,21100,19150,22650,20800,9,20,22550,28.490,22650,20800,9,20,90.650,1473715,750643,680493,15333,14956,567,2.430,28.490,1.890,28789,538,17550,7980,17550,7010,0.011,-0.027,0.011,562,539,에프앤가이드,0.008
1872,20240920,307930,130916,130910,132118,6030,5480,6100,5920,3,12,6060,24.820,6100,5920,3,12,105.890,2742727,1310608,1387802,10931,13953,119,3.340,24.820,7.630,15860,22647,5480,4720,6450,4385,0.000,-0.111,-0.089,522,722,컴퍼니케이,-0.048
1871,20240920,041460,130424,130422,131629,3840,3490,3780,3525,20,0,3530,1.000,3780,3525,20,0,71.210,415082,226878,161560,1512,1549,497,4.550,15.610,7.120,20863,5843,3670,3330,4020,3265,0.062,-0.008,-0.008,530,756,한국전자인증,-0.008
1870,20240920,084680,130324,130324,131532,1901,1728,1981,1804,20,2,1824,7.360,1981,1804,20,2,73.150,3029552,1647817,1205413,5763,6216,497,4.900,16.050,7.360,20853,5712,1790,1651,2005,1623,0.092,-0.024,-0.012,567,692,이월드,-0.012
1869,20240920,033250,124028,124021,125235,1304,1185,1410,1292,19,13,1363,17.100,1410,1292,19,13,89.370,1963096,1006999,899983,2896,3377,204,2.380,17.180,3.580,2650,402,1424,1164,1590,1164,0.001,-0.080,-0.076,467,753,체시스,-0.048
1868,20240920,033560,123401,123355,124608,3830,3480,3945,3565,20,13,3730,7.180,3945,3565,20,13,95.690,423776,206732,197831,1419,1725,279,0.750,7.970,7.180,75001,1604,3780,3400,3780,3020,0.017,-0.035,0.004,457,474,블루콤,0.004
1867,20240920,195500,123305,123301,124510,3090,2805,3115,2835,20,2,2860,1.420,3115,2835,20,2,48.300,790134,486471,234961,1443,1270,60,1.680,12.800,1.600,4391,2343,3195,2725,4135,2725,0.005,-0.012,-0.007,454,467,마니커에프앤지,-0.007
1866,20240920,339770,123133,123133,124336,9000,8180,9540,8880,17,1,8990,11.680,9540,8880,17,1,86.610,422683,220414,190892,2736,3091,60,1.440,11.300,0.760,3854,160,8930,7740,10270,7740,0.018,-0.075,-0.051,449,639,교촌에프앤비,-0.048
1865,20240920,210120,122450,122450,123657,15070,13700,15060,13830,20,11,14220,8.140,15060,13830,20,11,94.850,171419,84661,80302,1895,2211,127,0.550,8.140,4.040,2462,647,14300,11130,14300,11130,0.017,-0.015,0.004,655,626,빅텐츠,0.004
1864,20240920,043220,122441,122436,123646,548,498,560,541,6,17,555,11.450,560,541,6,17,221.900,1052395,321677,713788,370,725,329,0.720,11.450,8.210,560,8525,578,410,578,410,0.011,-0.027,-0.011,535,486,티에스넥스젠,-0.011
1863,20240920,273060,121426,121419,122629,976,887,996,1000,7,15,966,8.910,996,1000,7,15,73.520,1933651,1069013,785928,2147,2173,59,2.010,17.230,8.910,19828,1934,1016,836,1170,836,0.019,-0.061,-0.039,468,656,와이즈버즈,-0.048
1862,20240920,053290,120313,120311,121516,3900,3545,4045,3785,14,0,3860,9.040,4045,3785,14,0,88.200,1628898,813238,717253,3829,3652,52,0.610,9.180,3.710,6328,10,4515,2950,4515,2880,0.010,-0.063,-0.053,391,646,NE능률,-0.048
1861,20240920,406820,115841,115840,121044,15460,14050,16340,15000,20,1,15030,8.130,16340,15000,20,1,95.980,262640,129272,124070,2997,3879,110,0.900,9.380,9.160,5883,864,16820,13780,20600,13780,0.003,-0.043,-0.035,419,740,뷰티스킨,-0.035
1860,20240920,089890,114858,114857,120106,9940,9030,9970,10010,6,12,9650,8.550,9970,10010,6,12,76.440,505694,275474,210559,3763,3797,390,1.480,8.440,7.700,5024,1359,10840,8840,18960,8840,0.001,-0.095,-0.095,363,721,코세스,-0.048
1859,20240920,088130,114749,114747,115957,8330,7570,8380,8180,20,19,8280,12.500,8380,8180,20,19,150.300,160368,62321,93668,514,925,9,0.640,12.500,5.000,1287,5452,7440,6520,8430,6360,0.048,-0.006,-0.005,439,361,동아엘텍,-0.005
1858,20240920,330730,114434,114433,115641,4070,3700,4155,3860,3,12,4045,8.300,4155,3860,3,12,84.960,885724,470110,399382,2838,3249,119,2.550,18.430,8.430,6407,3558,4345,3400,4345,3340,0.080,-0.072,-0.072,498,758,스톤브릿지벤처스,-0.048
1857,20240920,195990,114314,114308,115523,514,467,533,512,9,15,521,13.260,533,512,9,15,165.220,6994057,2605338,4304444,2508,3261,297,3.120,16.440,13.040,25684,3532,487,437,536,437,0.071,-0.061,-0.060,389,758,에이비프로바이오,-0.048
1856,20240920,307930,113800,113759,115006,5350,4855,6000,5470,11,20,5860,20.700,6000,5470,11,20,101.850,951486,463013,471586,3772,4585,119,2.420,20.910,6.020,5461,1984,5480,4720,6450,4385,0.038,-0.080,-0.058,517,722,컴퍼니케이,-0.048
1855,20240920,109080,113327,113326,114532,7880,7160,8000,7260,20,1,7280,1.680,8000,7260,20,1,58.700,35697,19800,11623,411,436,480,1.300,20.770,14.150,18594,5109,7900,7020,9300,6940,0.022,-0.003,0.003,599,393,옵티시스,0.003
1854,20240920,465770,113130,113124,114336,10780,9800,11190,10610,20,2,10710,8.950,11190,10610,20,2,95.190,799757,392986,374075,3956,4325,36,2.810,8.550,4.940,8631,11344,14820,9190,15200,9190,0.035,-0.023,0.028,741,340,STX그린로지스,0.028
1853,20240920,438700,112221,112218,113424,3840,3490,3950,3745,0,6,3895,12.570,3950,3745,0,6,144.020,111486,42510,61225,401,552,480,1.540,21.940,15.330,17731,4312,4155,3390,5000,3360,0.064,-0.047,-0.009,359,610,버넥트,-0.009
1852,20240920,258790,111912,111907,113122,1180,1072,1236,1158,19,7,1182,7.550,1236,1158,19,7,100.490,312039,146373,147087,648,776,55,1.590,24.040,8.700,52633,35491,1115,941,1250,941,0.074,-0.019,0.024,682,312,소프트캠프,0.024
1851,20240920,220100,111726,111722,112930,25600,23250,25850,25500,2,18,25700,11.740,25850,25500,2,18,223.650,1184300,362346,810398,3931,5954,377,1.980,30.000,17.850,5021,1483196,24400,18150,24650,14050,0.029,-0.012,0.019,359,547,퓨쳐켐,0.019
1850,20240920,126730,111543,111540,112750,11820,10740,12630,10970,9,19,12410,14.700,12630,10970,9,19,98.350,428728,213745,210210,4228,5712,405,2.220,14.600,1.360,5212,210,11980,10250,15660,10240,0.004,-0.114,-0.111,297,753,코칩,-0.048
1849,20240920,294630,111524,111523,112730,3740,3400,3745,3525,19,10,3535,5.050,3745,3525,19,10,77.980,479441,257663,200920,1174,1093,537,4.480,30.000,12.390,11536,17434,3970,3270,4655,3270,0.006,-0.021,-0.018,354,649,서남,-0.018
1848,20240920,340360,111517,111515,112727,2345,2130,2420,2325,5,19,2410,13.680,2420,2325,5,19,174.850,1469415,526944,921376,1091,1764,480,1.290,21.210,13.680,17151,3367,2260,1614,2940,1614,0.120,-0.019,0.095,715,369,다보링크,0.120
1847,20240920,004830,111506,111459,112716,7230,6570,7400,7000,19,7,7070,7.770,7400,7000,19,7,95.620,725963,345874,330740,1936,2870,537,4.500,30.000,12.250,11535,17363,7490,6230,8310,6160,0.003,-0.023,-0.020,296,578,덕성,-0.020
1846,20240920,042370,111447,111441,112655,7680,6980,8130,7660,19,6,7800,12.390,8130,7660,19,6,94.010,2206889,1084174,1019253,7088,8003,187,5.560,30.000,12.390,11530,17113,7710,6570,9350,6570,0.018,-0.069,-0.069,382,760,비츠로테크,-0.048
1845,20240920,250060,110932,110931,112134,2995,2720,3185,2950,0,20,3185,30.000,3185,2950,0,20,109.860,3783430,1716784,1886060,5074,6153,187,5.490,30.000,12.390,11301,12620,2900,2440,3545,2440,0.000,-0.024,0.000,283,333,모비스,-0.004
1844,20240920,452160,110639,110639,111846,7000,6360,7080,6680,19,13,6790,9.160,7080,6680,19,13,81.690,145378,70584,57660,975,994,12,1.290,9.320,6.220,986,1072,8800,6210,13760,6210,0.001,-0.038,-0.025,277,507,제이엔비,-0.025
1843,20240920,250060,110555,110555,111758,2710,2460,3185,2705,0,20,3185,30.000,3185,2705,0,20,119.050,3650870,1584224,1886060,4852,6153,187,5.810,30.000,14.990,10883,8473,2900,2440,3545,2440,0.000,-0.024,0.000,275,333,모비스,-0.004
1842,20240920,040910,105947,105942,111153,6290,5710,6990,6280,17,7,6590,17.680,6990,6280,17,7,97.740,489205,239885,234468,2921,3577,9,1.060,16.960,10.190,3204,766,7330,5600,8380,5600,0.002,-0.123,-0.105,263,302,아이씨디,-0.048
1841,20240920,236810,105350,105350,110559,4070,3700,4150,4025,2,20,4090,20.470,4150,4025,2,20,100.450,3329991,1629513,1636917,12185,14586,497,3.530,20.180,0.880,13115,1321,4145,3340,5750,3340,0.023,-0.070,-0.050,273,657,엔비티,-0.048
1840,20240920,019490,103358,103357,104602,4215,3830,4385,4035,18,2,4080,15.420,4385,4035,18,2,86.500,12644289,6305746,5454401,20168,25181,28,2.160,15.560,2.310,50753,82,,,,,0.126,-0.092,0.126,565,292,하이트론,-0.048
1839,20240920,124500,102443,102441,103652,6040,5490,6200,5990,11,14,6060,23.420,6200,5990,11,14,143.430,1344447,542867,778633,2863,3681,17,1.440,23.420,7.220,7660,2673,4920,3970,4920,3835,0.051,-0.069,-0.056,262,757,아이티센,0.049
1838,20240920,000100,101920,101919,103128,152300,138400,153500,146800,17,5,147800,17.770,153500,146800,17,5,121.800,8316686,3679606,4481690,100116,125026,468,3.280,17.690,4.310,1171933,12623,144900,86600,144900,77000,0.011,-0.020,-0.016,522,231,유한양행,-0.016
1837,20240920,039200,101913,101913,103123,39450,35850,39450,37750,17,4,38150,6.710,39450,37750,17,4,130.430,952618,406082,529663,5979,7280,377,1.770,30.000,17.850,4816,1171372,42950,33900,44100,33900,0.000,-0.022,-0.014,191,716,오스코텍,-0.014
1836,20240920,354200,101532,101527,102742,3235,2940,3380,3080,0,13,3380,30.000,3380,3080,0,13,119.670,1504470,657337,786628,3206,3896,377,1.600,30.000,18.090,4749,1119037,3490,2350,3500,2350,0.000,0.000,0.000,175,175,엔젠바이오,-0.004
1835,20240920,354200,100831,100830,102033,2905,2640,3310,2850,6,18,3165,21.730,3310,2850,6,18,112.040,930319,410209,459605,2088,2669,377,2.180,21.540,21.270,2863,968290,3490,2350,3500,2350,0.068,-0.022,0.068,170,162,엔젠바이오,0.064
1834,20240920,174900,100752,100751,101954,15620,14200,15820,15470,1,7,15810,12.450,15820,15470,1,7,233.200,293126,86463,201631,1144,2172,389,1.940,21.270,12.450,968290,4480,17450,11970,17450,11080,0.018,-0.019,0.018,760,189,앱클론,0.018
1833,20240920,236810,100652,100647,101854,3770,3425,3895,3670,19,10,3830,12.810,3895,3670,19,10,96.090,686694,329314,316454,1948,2481,497,2.460,12.810,0.810,2594,15264,4145,3340,5750,3340,0.093,-0.029,0.014,273,168,엔비티,0.014
1832,20240920,043200,100352,100348,101554,603,548,612,580,19,6,589,7.290,612,580,19,6,103.170,535430,249959,257893,764,1128,294,1.330,7.290,5.060,316,61449,619,543,630,543,0.083,-0.044,-0.024,197,758,파루,-0.024
1831,20240920,290660,100016,100015,101223,1055,957,1108,1002,13,17,1069,14.950,1108,1002,13,17,112.310,2136453,961049,1079402,4717,5487,99,1.710,19.620,15.050,14458,2251,1011,917,1011,884,0.036,-0.130,-0.130,153,760,네오펙트,-0.048
1830,20240920,082270,95921,95920,101125,16170,14700,16800,15260,18,0,15330,15.870,16800,15260,18,0,95.170,2852374,1413226,1344969,17016,19908,377,1.910,18.330,15.950,856773,42073,13230,9900,13230,9900,0.059,-0.074,-0.010,603,178,젬백스,-0.048
1829,20240920,082270,95046,95044,100256,14850,13500,16800,14700,1,20,16420,24.110,16800,14700,1,20,106.910,2315533,1073608,1147746,13031,16850,377,1.920,23.360,14.740,33539,725978,13230,9900,13230,9900,0.007,-0.136,-0.076,127,178,젬백스,-0.048
1828,20240920,124500,95023,95020,100233,5450,4950,5720,5420,0,20,5720,16.500,5720,5420,0,20,217.220,589142,181622,394517,1068,1623,17,1.520,16.290,8.790,3187,3191,4920,3970,4920,3835,0.114,-0.014,0.000,262,757,아이티센,0.112
1827,20240920,900300,94740,94738,95943,102,92,99,100,2,0,100,-1.960,99,100,2,0,67.890,61983198,35269668,23944160,11973,15096,110,1.380,10.510,6.080,4005,637,102,62,116,62,0.020,-0.110,-0.060,132,745,오가닉티코스메틱,-0.048
1826,20240920,004100,94447,94446,95655,3115,2830,3110,3025,20,0,3030,8.210,3110,3025,20,0,184.490,696893,237475,438112,792,1194,27,0.930,18.980,18.770,18524,28827,3205,2705,3510,2420,0.050,-0.010,0.038,650,188,태양금속,0.038
1825,20240920,086710,94023,94016,95230,11690,10620,11780,11510,19,7,11680,10.610,11780,11510,19,7,140.090,311921,119924,167996,1335,1513,110,1.260,10.510,7.130,3542,9691,12870,9800,20750,9800,0.019,-0.031,-0.018,147,696,선진뷰티사이언스,-0.018
1824,20240920,173130,93859,93856,95109,6820,6200,7210,6450,7,18,6780,10.420,7210,6450,7,18,88.750,367127,190769,169313,1577,1705,56,3.170,10.420,5.050,2495,1450,7410,5860,10120,5860,0.037,-0.040,-0.001,220,263,오파스넷,-0.001
1823,20240920,002870,93750,93747,95000,1195,1086,1229,1156,19,14,1173,9.930,1229,1156,19,14,140.450,738964,297511,417851,784,1594,63,1.010,9.930,1.200,860,26,1771,921,1771,860,0.015,-0.078,-0.065,110,746,신풍,-0.048
1822,20240920,060900,93434,93433,94641,1219,1105,1301,1220,0,19,1301,29.970,1301,1220,0,19,128.150,1755976,748549,959266,2051,2736,188,1.620,29.970,6.140,2192,1529,1394,1001,1461,1001,0.000,-0.006,0.000,93,366,DGP,-0.004
1821,20240920,000100,93245,93244,94449,138100,125500,141100,138000,14,20,140100,11.630,141100,138000,14,20,138.470,3985284,1622504,2246704,45516,60958,468,2.700,11.710,4.970,535151,10746,144900,86600,144900,77000,0.093,-0.001,0.038,164,91,유한양행,0.038
1820,20240920,060900,93111,93109,94317,1106,1005,1301,1084,0,19,1301,29.970,1301,1084,0,19,136.860,1708314,700887,959266,1954,2736,188,1.670,29.970,5.280,2131,1306,1394,1001,1461,1001,0.000,-0.006,0.000,86,366,DGP,-0.004
1819,20240920,288980,92834,92827,94036,1559,1417,1610,1460,20,4,1485,7.300,1610,1460,20,4,70.860,1372113,755923,535662,2240,2578,99,1.920,23.170,8.340,8945,2297,1640,1365,2170,1351,0.001,-0.030,-0.020,81,189,모아데이타,-0.020
1818,20240920,263800,92755,92753,94004,4470,4055,4700,4305,19,2,4360,8.590,4700,4305,19,2,71.780,505358,286481,205637,1664,1662,99,1.790,22.550,8.470,8728,2270,4570,3995,5390,3995,-0.002,-0.038,-0.023,80,741,데이타솔루션,-0.023
1817,20240920,007110,92426,92421,93635,1380,1254,1424,1374,14,3,1384,11.520,1424,1374,14,3,142.550,4915631,1974193,2814254,3368,4818,121,1.530,11.680,5.840,6729,3383,1581,1216,1650,974,0.032,-0.040,-0.026,84,598,일신석재,-0.026
1816,20240920,000520,92333,92327,93535,15180,13800,15400,14900,18,5,14920,7.340,15400,14900,18,5,189.010,722669,245076,463206,2711,3672,19,0.930,7.340,4.010,10697,416,13900,9300,13900,7980,0.027,-0.021,-0.009,258,645,삼일제약,-0.009
1815,20240920,234690,92135,92131,93345,12320,11200,12600,11850,8,12,12150,13.230,12600,11850,8,12,106.480,2382499,1115687,1187958,9444,10015,487,1.160,13.230,6.820,28323,458,10730,7860,10730,7250,0.135,-0.055,0.056,713,109,녹십자웰빙,-0.048
1814,20240920,003570,92000,91958,93206,24550,22300,25700,23850,5,15,25150,16.440,25700,23850,5,15,156.160,457734,172024,268639,2121,2747,297,2.600,16.670,7.830,11030,972,25450,19750,25450,19750,0.026,-0.032,0.024,80,253,SNT다이내믹스,0.024
1813,20240920,389650,91954,91953,93203,44750,40650,46350,44300,18,0,44450,11.680,46350,44300,18,0,107.870,2254910,1054276,1137233,21475,23885,562,0.860,11.430,3.990,98629,12310,41500,23700,41500,23700,0.083,-0.009,0.066,706,160,넥스트바이오메디컬,0.066
1812,20240920,424760,91810,91808,93017,1132,1029,1180,1050,20,0,1051,2.140,1180,1050,20,0,69.820,190957,87055,60785,284,420,55,1.540,20.060,8.590,22466,23273,1361,1025,1412,1025,0.007,-0.014,0.005,61,569,벨로크,0.005
1811,20240920,006340,91433,91428,92643,3190,2900,3280,3100,18,7,3125,9.840,3280,3100,18,7,103.800,6564465,3130811,3249655,7838,9285,178,7.110,13.940,9.670,13030,20587,3280,2660,4420,2660,0.000,-0.056,-0.056,54,739,대원전선,-0.048
1810,20240920,014710,91211,91210,92418,7540,6850,7660,7300,0,4,7600,12.760,7660,7300,0,4,147.000,893924,351433,516595,2502,3331,90,2.570,12.310,4.870,6604,753,7750,6070,8190,5800,0.072,-0.041,0.022,691,176,사조씨푸드,0.022
1809,20240920,024840,91014,91014,92216,3040,2760,3120,2995,16,19,3055,13.570,3120,2995,16,19,142.170,3860784,1535735,2183403,4507,6493,178,6.820,13.380,10.190,11614,17395,3255,2380,3255,2235,0.072,-0.002,0.046,129,47,KBI메탈,0.046
1808,20240920,224060,90907,90902,92109,5680,5140,5600,5030,19,12,5310,13.830,5600,5030,19,12,106.160,133874,58825,62451,1063,1626,12,1.730,13.830,6.540,714,55231,5640,4100,5730,4100,0.006,-0.105,-0.073,47,387,더코디,-0.048
1807,20240920,070300,90716,90712,91925,5210,4730,5540,5000,13,2,5100,10.150,5540,5000,13,2,99.560,258122,124742,124196,942,1193,97,2.850,29.920,10.150,5208,1350,9320,4620,11800,3255,0.008,-0.106,-0.090,40,749,엑스큐어,-0.048
1806,20240920,219420,90659,90658,91904,6070,5510,5980,5780,19,4,5820,21.500,5980,5780,19,4,96.090,964644,459284,441304,4082,4864,99,1.630,21.710,7.740,5596,394,5320,4540,6510,4510,0.036,-0.137,-0.137,87,760,링크제니시스,-0.048
1805,20240920,199820,90639,90634,91843,10220,9290,10400,10030,17,13,10170,18.810,10400,10030,17,13,118.290,5737256,2496227,2952680,17352,20526,123,2.910,18.810,12.300,57342,13769,8700,6490,10050,6010,0.000,-0.054,-0.029,43,692,제일일렉트릭,-0.048
1804,20240920,224060,90620,90619,91823,5170,4665,5650,5030,15,6,5150,10.400,5650,5030,15,6,102.550,124085,55042,56445,971,1382,12,1.780,11.040,6.910,664,53177,5640,4100,5730,4100,0.037,-0.078,-0.044,47,387,더코디,-0.048
1803,20240920,088800,90402,90359,91612,910,827,951,893,0,11,951,29.920,951,893,0,11,36.090,5521717,3826822,1381077,2250,1369,97,2.860,29.920,11.660,5166,1229,,,,,0.000,-0.104,-0.062,32,203,에이스테크,-0.003
1802,20240920,430690,90230,90227,91437,7360,6690,7350,7030,20,14,7160,14.010,7350,7030,20,14,105.660,1538045,709108,749270,6327,7195,55,1.460,14.170,11.070,11018,19288,7740,4300,7740,4100,0.096,-0.007,0.029,308,29,한싹,0.029
1801,20240920,035610,90134,90131,91339,4465,4055,4395,4135,20,15,4190,6.350,4395,4135,20,15,104.810,303550,134531,141001,982,1140,111,0.620,6.350,3.400,1299,13148,4025,3700,4365,3505,0.002,-0.043,-0.043,31,183,솔본,-0.043
1800,20240920,007810,90106,90104,91316,13640,12400,13470,12740,20,10,13180,10.200,13470,12740,20,10,94.430,674889,313111,295685,3571,3851,547,2.930,10.200,3.880,8803,730,11960,10050,16330,10050,0.016,-0.080,-0.080,52,760,코리아써키트,-0.048
1799,20240920,001570,90029,90029,91244,60700,49750,62000,56000,20,1,56500,13.570,62000,56000,20,1,53.550,762532,414548,221997,7946,7179,523,1.830,13.370,3.670,44856,1639,64600,41900,87300,41900,0.018,-0.057,-0.050,46,718,금양,-0.048
1798,20240920,019490,90022,90022,91228,4595,3535,4300,3755,15,6,3830,8.350,4300,3755,15,6,84.290,4655412,2109770,1778405,3919,5326,28,1.950,8.350,3.700,18770,94,,,,,0.200,-0.033,0.200,565,292,하이트론,0.120
1797,20240920,199820,90020,90018,91226,9420,8560,9970,10000,15,12,10110,18.110,9970,10000,15,12,121.480,4693595,1988969,2416277,13586,15786,123,2.530,18.220,9.670,46745,5318,8700,6490,10050,6010,0.013,-0.048,-0.024,32,692,제일일렉트릭,-0.048
1796,20240920,254490,90020,90015,91224,16230,14660,17200,14660,9,20,17060,16.370,17200,14660,9,20,93.980,909435,425043,399470,5642,6154,536,3.380,16.100,7.210,15260,46318,16720,10450,16720,10250,-0.003,-0.129,-0.129,24,760,미래반도체,-0.048
1795,20240919,053160,144334,144334,145543,9610,8730,9600,9450,17,13,9520,8.180,9600,9450,17,13,207.200,67521,21801,45171,205,440,8,1.410,8.180,4.640,626,1007,9270,7930,10630,7930,0.028,-0.003,0.015,745,713,프리엠스,0.015
1794,20240919,299660,143721,143715,144930,6710,6100,6850,6610,8,18,6680,12.270,6850,6610,8,18,92.750,6146488,3151913,2923403,18360,21686,389,2.500,12.440,8.350,39577,1221,,,,,0.054,-0.013,-0.004,712,699,셀리드,-0.004
1793,20240919,024940,141836,141833,143045,5030,4565,5100,4970,20,9,5000,8.340,5100,4970,20,9,140.370,801823,321368,451107,1623,2172,341,1.790,8.340,5.330,3935,759,4615,3680,5000,3680,0.022,-0.003,0.014,720,680,PN풍년,0.014
