,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
1545,20241223,131090,0,0.008,-0.025,-0.001,113,731,53259,40329,11587,162,193,880,-0.003,0.078,-0.003,12,0,43012,10482,14680,169,145,403,125230,922,0.0012538,-0.0258612,-0.0258612,3,281,시큐브,-0.0258612
1544,20241223,115610,-0.007,-0.005,-0.106,-0.072,4,508,363106,247410,101140,451,350,2630,-0.013,-0.013,-0.074,0,37,83675,67846,15829,118,90,613,143730,2535,0.00194477,-0.0197515,-0.00791716,2,44,이미지스,-0.00791716
1543,20241223,101680,-0.192,-0.101,-0.276,-0.271,17,388,3290201,1700493,1249996,6709,8004,3465,-0.009,0.009,-0.074,26,46,233725,138631,95094,565,688,128,103500,3385,0.0157253,-0.0669926,-0.0463131,5,450,한국정밀기계,-0.048
1540,20241223,066910,-0.007,0.019,-0.06,-0.028,0,23,105128,46463,32233,217,181,1283,-0.183,-0.133,-0.186,0,28,229954,116035,91801,281,203,526,135400,1087,0.00903956,-0.0305189,-0.0176394,25,156,손오공,-0.0176394
1539,20241223,065370,0.024,0.097,-0.075,0.011,499,276,575563,340436,220529,1946,1812,5530,-0.033,-0.033,-0.099,0,21,77476,47988,29488,226,166,233,112730,5220,0.112943,-0.0211571,0.109111,464,311,위세아이텍,0.109111
1537,20241223,056360,-0.024,-0.015,-0.092,-0.082,0,570,380273,283124,79646,1456,1103,4940,0.067,0.081,0.014,4,37,75759,47934,27825,285,245,60,100100,5220,0.139762,-0.002,0.043977,191,8,코위버,0.12
1536,20241223,048530,0.015,0.053,-0.029,-0.013,46,375,131053,83334,46673,393,324,5390,0.032,0.091,0.022,26,3,85157,36125,49032,127,151,377,123930,5750,-0.00373913,-0.0193913,-0.00721739,3,271,인트론바이오,-0.00721739
1535,20241223,038870,0.04,0.299,0.028,0.182,33,1,12422696,6883503,5203445,34666,35032,4250,0.058,0.074,-0.012,0,50,658743,434508,224235,2560,1693,238,113000,4425,0.0104294,-0.0664068,-0.0178192,7,431,에코바이오,-0.048
1534,20241223,032280,-0.009,0.025,-0.07,-0.044,152,410,463609,295241,155213,943,706,2725,0.046,0.108,0.035,21,3,294894,141597,153297,379,477,58,100000,2945,0.0455382,-0.0308625,0.00479117,375,54,삼일,0.00479117
1532,20241223,450140,-0.072,-0.061,-0.282,-0.227,6,500,7847765,4719427,2780841,10216,10769,2740,0.042,0.047,-0.027,0,1,722231,409998,312233,823,822,136,103900,2795,0.017678,-0.0646118,-0.061034,4,413,코오롱모빌리티그룹,-0.048
1530,20241223,031440,0,0.028,-0.013,0.006,6,476,5311,3200,1997,251,213,32000,0.261,0.3,0.131,2,50,330138,212869,117269,3755,2879,531,135630,39500,0.0347089,-0.023519,-0.000734177,137,22,신세계푸드,-0.000734177
1528,20241220,476060,0.385,1.008,0.288,0.331,104,10,33939536,18193181,14878160,244529,263307,17300,0.016,0.096,-0.027,15,42,1904045,1052762,810261,12501,12034,94,101800,18140,0.205277,-0.0124741,0.177713,581,213,온코닉테라퓨틱스,0.12
1525,20241220,445090,-0.057,-0.02,-0.067,-0.052,11,172,900318,488852,341426,8424,7848,35600,-0.011,0.049,-0.015,24,0,477471,237217,240254,3492,4980,606,143400,36500,0.0116986,-0.0184384,-0.0184384,9,92,에이직랜드,-0.0184384
1524,20241220,398120,0.175,0.19,-0.147,-0.138,5,711,10304256,5686490,3896229,30988,37788,4980,-0.046,0.02,-0.069,4,30,344467,243743,100724,1538,1460,463,132230,4910,0.10798,-0.116053,-0.116053,12,236,에스지헬스케어,-0.048
1520,20241220,340360,-0.007,0.028,-0.072,-0.046,497,666,2728694,1501454,1060907,2069,2375,2055,-0.012,0.041,-0.028,11,1,689356,335064,344286,905,1841,284,115300,2090,0.0171388,-0.0283158,-0.0139617,44,161,다보링크,-0.0139617
1516,20241220,224110,-0.018,-0,-0.082,-0.064,11,759,160343,115548,32699,1379,871,18060,0.013,0.013,-0.05,0,47,21838,17615,4223,242,74,250,113600,17870,0.0942507,-0.00479799,0.0360526,188,5,에이텍모빌리티,0.0360526
1514,20241220,192410,-0.002,-0.002,-0.044,-0.032,0,72,34785,15125,17838,153,273,2100,0.029,0.029,-0.045,0,14,9251,7973,1278,30,19,338,122000,2105,0.00512589,-0.025753,-0.002,30,305,휴림네트웍스,-0.002
1511,20241220,085810,0.099,0.149,-0.07,-0.07,0,760,3705614,1804068,1307463,5473,6519,1100,0.085,0.127,0.002,11,44,988417,546239,393262,1063,1100,69,100530,1187,0.0628694,-0.066027,-0.00368492,66,10,알티캐스트,-0.048
1510,20241220,065770,-0.014,-0.014,-0.087,-0.087,0,760,662104,385458,232631,1022,875,1525,0.013,0.039,-0.026,7,36,146280,86137,60143,197,172,252,113700,1548,0.0929612,-0.0226718,0.00510594,187,2,CS,0.00510594
1508,20241220,065370,-0.047,-0.039,-0.104,-0.084,636,704,349614,229673,69863,943,884,5470,0.007,0.009,-0.071,1,43,75135,62883,12252,259,148,280,115100,5360,0.117403,-0.00386567,0.0297164,159,2,위세아이텍,0.0297164
1507,20241220,062970,0.137,0.3,0.135,0.3,11,5,3553830,1948498,724520,3165,1615,2885,0.22,0.276,0.161,7,16,4032483,2233869,1798614,8827,8870,200,111100,3555,-0.0118453,-0.187654,-0.144053,0,241,한국첨단소재,-0.048
1506,20241220,053580,-0.045,-0.002,-0.077,-0.07,656,696,293617,202239,76261,1132,1149,9500,0.026,0.042,-0.028,4,46,56986,34815,22171,355,257,312,120700,9650,0.0218342,-0.0455233,-0.0206528,233,308,웹케시,-0.0206528
1504,20241220,052400,-0.052,-0.021,-0.161,-0.077,11,703,667138,410228,217662,3954,4279,29250,0,0,-0.08,0,48,96780,73280,20927,771,389,430,130600,28350,0.024455,-0.0831287,-0.0725467,9,267,코나아이,-0.048
1503,20241220,052220,-0.037,-0.016,-0.075,-0.057,13,735,956903,636767,244084,1643,1634,3330,-0.007,-0.007,-0.072,0,47,175384,134850,40534,417,296,296,115900,3225,0.143736,-0.0237054,-0.00820155,164,355,iMBC,0.12
1500,20241220,045340,-0.021,0.029,-0.071,-0.062,4,750,269349,187164,69227,1285,1261,8450,0.033,0.039,-0.052,0,47,58130,50324,7806,254,140,279,115030,8490,0.0969399,-0.0114229,0.0368693,159,0,토탈소프트,0.0368693
1498,20241220,031860,-0,0.177,-0.026,0.083,711,10,432571,166688,256329,893,1299,1560,0.183,0.217,-0.031,3,47,527697,287302,213506,1381,1054,533,135730,1747,0.0741305,-0.0575238,-0.0289033,0,43,에스유홀딩스,-0.048
1496,20241220,025950,-0.034,0.003,-0.118,-0.1,3,739,640116,389670,199142,7720,8461,44300,0.001,0.012,-0.054,2,46,89111,57208,31903,1265,954,82,101200,43750,0.15,-0.0282857,0.0265714,369,94,동신건설,0.12
1495,20241220,011080,-0.032,-0.005,-0.097,-0.081,3,521,668793,455649,182858,765,716,778,0.012,0.017,-0.048,0,50,123882,80113,43769,130,126,242,113200,773,0.150652,-0.00717464,0.0536274,198,11,형지I&C,0.12
1494,20241220,093240,-0.017,-0.012,-0.105,-0.095,3,740,1714698,1152379,477912,2535,3099,1860,0.027,0.027,-0.052,0,48,281033,201718,79315,610,260,82,101200,1854,0.176533,-0.0327443,0.0578706,356,44,형지엘리트,0.12
1489,20241220,005690,-0.036,0.019,-0.038,0.004,251,0,1514722,688717,775898,2841,3174,7980,0.034,0.071,-0.016,21,45,1179452,529644,649808,2643,2932,561,141130,8290,0.00885645,-0.00923764,-0.00682509,33,11,파미셀,-0.00682509
1488,20241220,004540,-0.03,-0.01,-0.057,-0.018,8,239,346880,230082,98718,829,641,2485,0.014,0.014,-0.046,0,46,75749,65649,10100,181,78,368,123500,2465,-0.002,-0.0283692,-0.0263408,0,142,깨끗한나라,-0.0263408
1487,20241220,002410,-0.03,0.024,-0.056,-0.038,601,205,4290222,2289434,1915797,8417,12060,3010,-0.007,-0.007,-0.075,0,21,560886,417393,143493,1065,1022,81,101130,2915,0.0288748,-0.0654648,-0.0363053,5,360,범양건영,-0.048
1480,20241219,085810,0.044,0.3,0.03,0.3,169,0,6083921,2692881,3252868,7528,8195,1183,-0.035,0.079,-0.041,6,0,1145677,648314,497363,2125,2570,249,113530,1222,0.0274599,-0.101836,-0.101836,87,450,알티캐스트,-0.048
1479,20241219,054180,0.003,0.226,0.003,0.132,383,0,4113777,1802761,2181924,1785,2310,361,-0.072,0.019,-0.078,28,0,456990,280049,176941,200,146,103,102230,355,0.0177183,-0.0780563,-0.0498873,34,378,메디콕스,-0.048
1477,20241219,030960,0.01,0.022,-0.023,-0.005,3,337,71952,43471,26158,578,498,9100,0.094,0.13,0.06,15,44,299771,170862,128909,1855,1747,112,102700,10050,0.00496517,-0.0895622,-0.0845871,5,511,양지사,-0.048
1476,20241219,017250,-0.01,0.01,-0.013,-0,395,2,22608,7917,12590,88,101,1005,0.011,0.177,0.008,41,5,587608,253537,315262,1544,2114,125,103330,1117,0.0176956,-0.047658,-0.0172193,37,70,인터엠,-0.0172193
1474,20241219,011390,-0.008,0.019,-0.03,-0.001,36,108,44224,21521,17125,850,700,79500,0.082,0.092,0.029,7,42,33395,22149,11246,1090,599,81,101130,85000,0.00152941,-0.100824,-0.0867059,2,578,부산산업,-0.048
1473,20241219,007110,-0.028,-0.004,-0.07,-0.032,17,227,14768285,6856765,4884734,12382,14729,2430,0.076,0.08,0.016,5,42,10271440,6598852,3672588,12979,10865,108,102500,2570,-5.44747e-05,-0.13235,-0.13235,2,587,일신석재,-0.048
1472,20241219,006490,0.027,0.299,0.012,0.299,482,0,17151476,9328062,7621934,18170,24184,1606,-0.009,0.045,-0.022,22,30,2378663,1279037,1099626,2721,2985,59,100030,1637,0.117731,-0.0246023,0.00227611,111,28,인스코비,0.00227611
1469,20241218,457600,0.054,0.072,-0.21,-0.185,7,719,13399127,7843710,5052661,36341,43026,6300,0.009,0.079,-0.021,31,2,2200377,1173533,953539,6022,7813,590,142600,6560,0.0422073,-0.0629756,-0.0233415,10,72,벡트,-0.048
1468,20241218,356680,0.044,0.075,-0.069,-0.003,12,276,9761146,5387382,3886977,38672,36263,10480,0.011,0.035,-0.025,5,18,909801,582978,326823,3687,3747,67,100430,10620,0.00647458,-0.0697966,-0.0471977,1,610,엑스게이트,-0.048
1467,20241218,244460,-0.008,0.009,-0.058,-0.005,552,17,8499,3859,4404,98,96,5820,0.043,0.134,0.031,17,2,21943,9814,11612,91,133,406,125400,6380,-0.000432602,-0.0364828,-0.0145392,0,93,올리패스,-0.0145392
1466,20241218,226950,0,0,-0.14,-0.12,0,484,975830,586437,369351,6304,5633,20250,-0.059,-0.047,-0.104,1,30,216805,110849,105956,1899,1823,201,111130,18870,0.0494043,-0.002,0.0377456,335,0,올릭스,0.0377456
1463,20241218,199480,0.299,0.299,0.084,0.152,74,723,14622904,8868394,5165159,38209,37426,8350,0.044,0.054,-0.053,1,14,882459,579558,302901,3103,2801,137,103930,8460,0.0606478,-0.0764681,-0.0693759,7,554,뱅크웨어글로벌,-0.048
1462,20241218,196700,0.005,0.299,0.004,0.299,710,0,2648868,1257443,1347031,6333,7913,1480,-0.003,0.041,-0.052,0,39,481137,266562,214575,1543,1696,465,132330,1488,0.00808065,-0.033586,-0.033586,17,234,웹스,-0.033586
1461,20241218,161580,0.051,0.077,0.025,0.054,20,124,1224415,559559,562961,6638,8241,18100,0.055,0.177,0.052,28,0,1703542,886024,771848,8947,10796,306,120400,20450,0.0175599,-0.0328068,0.00533496,77,238,필옵틱스,0.00533496
1460,20241218,123010,0.039,0.3,0.031,0.3,25,0,5768238,3918541,1498292,2691,1989,963,0.227,0.299,0.044,4,19,4121813,2203309,1710529,4240,4380,190,110600,1155,0.0629351,-0.0652035,-0.014987,188,505,아이윈플러스,-0.048
1459,20241218,109960,-0,-0,-0.138,-0.056,0,109,3014761,1551793,1309002,1220,1461,604,0.04,0.043,-0.048,0,13,128080,93320,34760,172,124,248,113500,610,0.0143934,-0.0315082,-0.0249508,147,87,AP헬스케어,-0.0249508
1458,20241218,097870,0.213,0.299,0.095,0.132,9,106,11712354,6301699,4603991,37014,36975,8470,0.172,0.181,0.08,0,46,1388633,872800,515833,5572,4762,136,103900,9680,0.0723802,-0.0588182,-0.0567521,13,557,효성오앤비,-0.048
1456,20241218,060260,0,0.3,-0.016,0.3,337,2,8439355,5255905,2962048,6964,7042,1426,-0.041,-0.006,-0.062,10,46,844584,529285,315299,1029,799,149,104530,1388,-0.00127954,-0.0704438,-0.0481095,0,488,뉴보텍,-0.048
1454,20241218,016920,-0.029,0.041,-0.086,0.017,167,14,1756773,921007,811512,2164,2434,2120,-0.042,0.012,-0.049,20,4,165012,82192,82820,229,260,210,111600,2100,0.0218095,-0.0234286,0.00752381,410,247,카스,0.00752381
1453,20241218,013360,-0.028,0,-0.108,-0.06,137,36,9124792,4817200,4132844,9654,13981,3310,-0.017,0.018,-0.048,22,49,899315,556434,342881,1627,1491,209,111530,3290,0.0922249,-0.0217568,0.0694286,457,214,일성건설,0.0694286
1452,20241218,006490,-0.001,0,-0.031,-0.01,9,17,402618,226190,165114,726,726,1236,0.15,0.157,0.054,0,41,1220919,866012,354907,1551,1149,72,100700,1382,0.160084,0.000170767,0.160084,349,1,인스코비,0.12
1451,20241218,006345,0.14,0.3,0.048,0.102,19,105,4509289,2380471,1890800,14279,14763,4210,0.266,0.266,0.142,0,35,621317,324354,270341,2021,2047,136,103900,5140,0.0622023,-0.0613385,0.0622023,379,113,대원전선우,-0.048
1450,20241218,005320,0,0.193,-0.017,0.112,527,215,3211764,1588959,1531991,1941,2986,455,0.119,0.125,0.053,0,19,662331,356417,305914,515,643,176,105900,500,0.018,-0.052,-0.028,51,477,온타이드,-0.048
1447,20241217,432720,0.022,0.024,-0.042,0.014,0,9,78081,39270,35819,611,551,7300,0.075,0.137,0.029,8,40,268839,140586,114039,1307,1228,196,110900,8000,0.1055,-0.0295,0.083,403,237,퀄리타스반도체,0.083
1446,20241217,402030,0.034,0.034,-0.01,0.034,0,162,105205,55771,43441,1063,1050,21500,0.005,0.037,-0.026,16,39,40525,20378,20147,351,349,425,130330,21800,0.0530459,-0.0295229,0.0484587,207,46,코난테크놀로지,0.0484587
1445,20241217,389020,0.04,0.106,0.018,0.088,642,160,502357,254589,230567,5260,5474,40000,0.1,0.149,0.08,26,1,412698,219702,177416,5302,5332,82,101200,44900,0.13163,-0.0142494,0.0781782,575,16,자람테크놀로지,0.12
1444,20241217,356680,0.025,0.286,0.016,0.216,458,1,36358912,17824223,17661058,123557,141247,10510,0.05,0.075,-0.039,2,35,2655974,1661453,994521,11465,10011,590,142600,10840,-0.000154982,-0.0656531,-0.0352103,0,27,엑스게이트,-0.048
1443,20241217,284620,0.013,0.249,-0.009,0.238,752,5,962392,407288,518301,1617,2382,2810,0.004,0.005,-0.055,0,14,86987,57133,27360,243,154,182,110200,2760,0.00524638,-0.0527246,-0.0491014,6,510,카이노스메드,-0.048
1442,20241217,224060,-0,0.141,-0.015,-0.007,40,560,21124,10344,8538,170,208,4090,0.033,0.245,0.031,36,18,28139,6537,9635,114,120,84,101300,4745,-0.0104299,-0.103159,-0.0567945,0,296,더코디,-0.048
1440,20241217,109960,0.004,0.211,-0.03,0.185,738,11,3626043,1698152,1704876,1055,2313,640,-0.052,-0.05,-0.111,1,41,823605,585234,238371,371,389,118,103000,594,0.045138,-0.0171515,0.014835,496,164,AP헬스케어,0.014835
1439,20241217,094850,-0,0.066,-0.015,0.031,484,8,293540,150757,132160,889,1069,5650,0.023,0.092,0.023,22,0,518618,238026,280592,1090,1438,281,115130,6030,-0.002,-0.0699934,-0.0633599,1,392,참좋은여행,-0.048
1438,20241217,053580,0.238,0.257,0.011,0.029,8,710,2165931,1150374,800177,10319,9052,11300,-0.048,0,-0.064,13,35,107403,64640,42763,434,387,68,100500,11030,0.00253309,-0.0573037,-0.0192257,9,427,웹케시,-0.048
1435,20241217,038950,0.051,0.176,0.021,0.119,561,0,111836,20586,51720,276,585,3525,0.108,0.135,0.064,10,33,89477,57234,32243,781,887,68,100500,3905,-0.002,-0.118517,-0.118517,0,594,파인디지털,-0.048
1434,20241217,010170,0.006,0.122,0.004,0.104,577,3,783062,273286,484238,721,1066,851,0.027,0.221,0.024,30,4,1485297,812229,629554,1500,1784,81,101130,974,0.0339343,-0.0861889,-0.0707885,25,605,대한광통신,-0.048
1433,20241217,084870,-0.011,0.215,-0.011,0.14,450,0,555618,184803,349810,964,1388,1382,-0.013,0.109,-0.016,23,2,144468,63028,62665,292,331,368,123500,1466,0.0375634,-0.0511132,-0.0490668,26,272,TBH글로벌,-0.048
1431,20241216,321820,-0.019,0.138,-0.019,0.043,112,0,2325297,1186894,1048099,15582,16259,17320,0.019,0.026,-0.035,0,49,224907,133118,91789,1499,860,150,104600,17380,0.0336732,-0.0307687,-0.0106306,238,484,아티스트유나이티드,-0.0106306
1430,20241216,317690,-0.016,0.016,-0.062,0.005,697,3,185199,96885,84360,1035,1110,6460,0.028,0.091,0.019,24,8,169259,70483,98776,479,660,385,124330,6880,-0.00781395,-0.0557791,-0.0470581,1,265,퀀타매트릭스,-0.048
1429,20241216,311320,0.005,0.159,-0.025,0.127,558,31,483687,220932,239240,2324,2790,8630,-0.078,-0.032,-0.094,36,22,54113,31178,22281,305,215,68,100500,8160,-0.00077451,-0.0424412,-0.0350882,0,124,지오엘리먼트,-0.0350882
1427,20241216,277070,0.011,0.27,-0.009,0.118,438,26,2460093,1325663,1063150,10966,12165,4580,0.001,0.073,-0.001,11,0,184256,89039,95217,572,643,237,112930,4785,0.0512915,-0.0542466,-0.0208088,9,374,린드먼아시아,-0.048
1425,20241216,173130,0,0.044,-0.078,0.011,465,64,2151366,1185958,895874,6906,7608,8960,-0.184,-0.18,-0.233,2,22,746189,453004,293185,1862,2102,129,103530,7180,0.102457,-0.0674596,-0.0187131,87,7,오파스넷,-0.048
1424,20241216,171120,-0.002,0.02,-0.045,-0.045,504,760,131025,81215,42892,494,327,2565,0.025,0.064,-0.025,20,32,38360,16981,21379,79,98,90,101600,2645,-0.000109641,-0.022794,-0.00389036,0,68,라이온켐텍,-0.00389036
1422,20241216,083660,0.017,0.025,-0.009,0.016,389,74,22692,7635,14575,71,134,1000,0.021,0.06,-0.002,10,28,24928,11575,13353,25,54,285,115330,1037,0.0143934,-0.0145362,0.0115005,40,170,CSA 코스믹,0.0115005
1417,20241216,028080,-0.021,0.145,-0.021,0.086,735,0,268859,120400,140523,563,906,2030,0.108,0.207,0.066,13,38,194962,103806,85727,509,496,104,102300,2340,0.124068,-0.0169573,0.124068,176,4,휴맥스홀딩스,0.12
1416,20241216,027830,-0.02,0.266,-0.02,0.165,531,0,40413688,20476958,18920217,36046,42775,2135,0.051,0.171,0.051,10,0,7906994,4068221,3591040,8777,9298,236,112900,2405,0.029185,-0.0934761,-0.0934761,6,463,대성창투,-0.048
1414,20241216,093240,0.05,0.142,-0.092,0.098,465,76,11675138,6081934,5089883,10483,12871,2515,-0.093,-0.07,-0.153,13,50,1064045,809333,238818,883,809,70,100600,2260,-0.0108496,-0.165717,-0.137398,1,534,형지엘리트,-0.048
1411,20241216,004835,-0.014,-0.005,-0.092,-0.017,8,78,150676,94951,48048,1003,797,11470,-0.148,-0.111,-0.166,1,35,42615,27558,15057,280,206,67,100430,9970,0.0551715,-0.0180481,-0.000996991,146,29,덕성우,-0.000996991
1409,20241216,002870,0.018,0.045,-0.031,0.031,719,132,170673,92661,75696,315,379,1447,-0.011,0,-0.079,2,40,48607,18282,15018,95,62,148,104500,1404,0.0371738,-0.0326268,-0.00698575,53,490,신풍,-0.00698575
1406,20241213,438700,0.009,0.012,-0.02,0.002,747,1,10838,5893,4734,115,165,2800,0.114,0.137,0.048,2,15,59258,38237,21021,358,250,114,102800,3090,-0.00361812,-0.0699612,-0.0651068,2,470,버넥트,-0.048
1405,20241213,377030,-0,0.032,-0.05,0.023,77,4,270541,116458,149393,645,674,1416,0.059,0.076,0.004,3,49,297153,218850,75021,540,337,166,105400,1485,0.00742761,-0.0370168,-0.0302828,0,275,맥스트,-0.0302828
1404,20241213,340360,0.024,0.273,-0.111,-0.042,26,627,17177518,8656488,7664502,17270,18969,2155,0.012,0.058,-0.037,12,42,1597467,843673,753794,1100,1177,368,123500,2205,-0.002,-0.033746,-0.0201406,4,106,다보링크,-0.0201406
1403,20241213,303030,0.006,0.071,0.005,0.064,740,214,73797,25625,44193,126,262,850,0.035,0.053,-0.009,3,24,56917,35121,21796,128,121,446,131400,876,0.00256621,-0.0293973,-0.0271142,0,251,지니틱스,-0.0271142
1402,20241213,291230,0.002,0.04,-0.011,0.04,760,350,224918,110335,105679,435,427,2085,0.055,0.082,-0.017,2,46,525445,346627,138740,877,580,156,104900,2180,0.0622202,-0.0386972,-0.0386972,6,468,엔피,-0.0386972
1401,20241213,232830,0.033,0.299,0.033,0.299,22,0,2075126,1107585,936067,3330,2600,2340,0.09,0.184,0.024,1,15,1604063,895782,692375,4324,4707,85,101330,2625,0.0741905,-0.0915238,-0.0686667,75,496,시큐센,-0.048
1400,20241213,224110,0,0,-0.122,-0.112,0,67,715184,411786,274110,4452,4442,21900,-0.011,0.011,-0.055,19,50,84325,51849,32476,513,464,146,104400,21600,0.0905926,-0.0135741,0.0489259,449,3,에이텍모빌리티,0.0489259
1399,20241213,214610,0.077,0.103,-0.098,-0.095,10,745,11496431,6039945,4592947,10116,10174,1638,-0.022,-0.005,-0.067,1,43,753016,452036,300980,769,503,192,110700,1592,0.121744,-0.00890955,0.078402,453,15,미코바이오메드,0.12
1396,20241213,121850,0.033,0.092,-0.121,-0.07,201,7,10640045,5764744,4344643,19674,21485,2115,0.014,0.054,-0.05,25,2,926771,518837,407934,1272,1274,405,125330,2145,0.000331002,-0.043958,-0.011324,224,23,코이즈,-0.011324
1395,20241213,113810,0.3,0.3,0.181,0.3,10,452,37983036,24793942,12712535,22912,24524,1657,-0.094,-0.01,-0.119,19,1,3807384,2138981,1668403,3082,3333,186,110400,1571,0.0272807,-0.0981171,-0.0427384,7,352,디젠스,-0.048
1393,20241213,065770,0,0.027,-0.18,-0.161,0,737,3908380,2145365,1489808,4173,5098,2165,-0.023,-0.012,-0.069,18,43,811006,441112,340922,557,899,168,105500,2095,0.0767589,-0.028253,0.0457327,241,74,CS,0.0457327
1392,20241213,053160,-0.003,0,-0.132,-0.085,0,71,950000,563109,337849,6480,5529,16470,0.026,0.026,-0.041,0,50,113098,82790,30308,869,439,145,104330,16480,0.0392621,-0.0147427,0.0125631,366,69,프리엠스,0.0125631
1391,20241213,050960,-0.009,0.087,-0.176,-0.123,219,64,1224131,680930,492707,9408,8838,19160,-0.036,0.027,-0.061,9,48,99486,71365,24824,833,533,192,110700,19040,0.0247857,-0.0366639,0.0195336,388,169,수산아이앤티,0.0195336
1390,20241213,049830,0,0.007,-0.022,0.004,505,118,2192,1052,1065,72,87,7320,0.04,0.13,0.04,20,0,44844,16752,24685,532,586,76,100900,8020,0.0441347,-0.0194564,0.019197,108,292,승일,0.019197
1389,20241213,045660,-0,-0,-0.144,-0.142,0,756,3136990,1784812,1187947,20907,23481,33950,0.034,0.035,-0.053,0,48,379337,251586,127751,2884,2227,146,104400,34000,0.118588,-0.0108235,0.0906471,451,71,에이텍,0.0906471
1388,20241213,045340,-0.016,-0.016,-0.193,-0.182,0,630,1612839,960194,589433,6393,6924,10060,-0.006,0.023,-0.052,15,48,186444,114562,71882,795,610,141,104130,10010,0.0998981,-0.01199,0.0998981,558,77,토탈소프트,0.0998981
