,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
3368,2024-05-14,122630,0.64,115100,19620,0.51,0.54,0.05,0.2,287,311,887538,241664,2371,901,0.4,0.407,459,125000,19600,-0.00102,459,125000,19600,-0.00102,459,125000,19600,-0.00102,459,125000,19600,-0.00102,459,125000,19600,-0.00102
3367,2024-05-14,122630,0.64,114100,19640,0.61,0.61,0.05,0.28,260,311,1020751,212700,2437,838,0.417,0.386,439,124000,19600,-0.00204,439,124000,19600,-0.00204,439,124000,19600,-0.00204,439,124000,19600,-0.00204,439,124000,19600,-0.00204
3366,2024-05-14,122630,0.64,113100,19620,0.61,0.72,0.23,0.23,248,298,987248,415244,1770,1508,0.467,0.357,419,123000,19585,-0.00178,419,123000,19585,-0.00178,419,123000,19585,-0.00178,419,123000,19585,-0.00178,419,123000,19585,-0.00178
3365,2024-05-14,122630,0.64,112100,19685,0.26,0.72,0.26,0.51,248,220,799442,761083,1482,2462,0.567,0.474,399,122000,19600,-0.00432,399,122000,19600,-0.00432,399,122000,19600,-0.00432,399,122000,19600,-0.00432,399,122000,19600,-0.00432
3364,2024-05-14,122630,0.64,111100,19700,0.2,0.72,0.13,0.61,248,201,760255,879801,1353,2785,0.533,0.517,379,121000,19610,-0.00457,379,121000,19610,-0.00457,379,121000,19610,-0.00457,379,121000,19610,-0.00457,379,121000,19610,-0.00457
3363,2024-05-14,122630,0.64,110100,19700,0.05,0.59,0.05,0.59,236,180,612797,750983,1074,2102,0.5,0.525,359,120000,19605,-0.00482,359,120000,19605,-0.00482,359,120000,19605,-0.00482,359,120000,19605,-0.00482,359,120000,19605,-0.00482
3362,2024-05-14,122630,0.64,105100,19630,0.23,0.38,0.03,0.33,212,171,667748,351551,1635,1215,0.367,0.424,229,105500,19680,0.00255,246,110330,19720,0.00458,339,115000,19620,-0.00051,339,115000,19620,-0.00051,339,115000,19620,-0.00051
3361,2024-05-14,122630,0.64,104100,19615,0.36,0.36,0.03,0.18,140,171,567607,255995,1891,1058,0.35,0.4,223,105200,19660,0.00229,239,110000,19700,0.00433,319,114000,19635,0.00102,319,114000,19635,0.00102,319,114000,19635,0.00102
3360,2024-05-14,122630,0.64,103100,19595,0.18,0.51,0.03,0.05,134,171,475773,457069,1942,1375,0.45,0.467,194,103730,19640,0.0023,229,105500,19680,0.00434,246,110330,19720,0.00638,299,113000,19625,0.00153,299,113000,19625,0.00153
3359,2024-05-14,122630,0.64,102100,19630,0.28,0.51,0.1,0.26,134,117,468672,474769,1986,1459,0.45,0.433,229,105500,19680,0.00255,246,110330,19720,0.00458,279,112000,19680,0.00255,279,112000,19680,0.00255,279,112000,19680,0.00255
3358,2024-05-14,122630,0.64,101100,19645,0.59,0.61,0.1,0.41,82,117,593664,606410,2494,1798,0.433,0.383,231,105600,19690,0.00229,248,110430,19730,0.00433,259,111000,19700,0.0028,259,111000,19700,0.0028,259,111000,19700,0.0028
3357,2024-05-14,122630,0.64,100100,19620,0.66,0.69,0.1,0.1,61,117,847614,504138,2861,1919,0.333,0.317,132,100630,19670,0.00255,239,110000,19695,0.00382,239,110000,19695,0.00382,239,110000,19695,0.00382,239,110000,19695,0.00382
3356,2024-05-14,122630,0.64,95100,19640,0.36,0.69,0.26,0.26,61,97,920518,1005182,2490,3395,0.45,0.467,219,105000,19645,0.00025,219,105000,19645,0.00025,219,105000,19645,0.00025,219,105000,19645,0.00025,219,105000,19645,0.00025
3355,2024-05-14,122630,0.64,94100,19695,0.0,0.69,0.0,0.51,61,20,965733,1402937,2332,4371,0.567,0.661,199,104000,19615,-0.00406,199,104000,19615,-0.00406,199,104000,19615,-0.00406,199,104000,19615,-0.00406,199,104000,19615,-0.00406
3354,2024-05-14,122630,0.64,93100,19705,0.64,0.64,-0.18,0.64,0,17,1509271,2050634,4294,5617,0.6,0.627,179,103000,19590,-0.00584,179,103000,19590,-0.00584,179,103000,19590,-0.00584,179,103000,19590,-0.00584,179,103000,19590,-0.00584
3353,2024-05-13,122630,0.58,142100,19505,-1.09,-0.91,-1.09,-0.91,638,580,147877,300517,694,910,0.644,0.576,748,151430,19550,0.00231,759,152000,19530,0.00128,759,152000,19530,0.00128,759,152000,19530,0.00128,759,152000,19530,0.00128
3352,2024-05-13,122630,0.58,141100,19475,-1.19,-0.94,-1.19,-1.09,616,560,154950,209951,734,823,0.542,0.593,642,142130,19520,0.00231,739,151000,19525,0.00257,739,151000,19525,0.00257,739,151000,19525,0.00257,739,151000,19525,0.00257
3351,2024-05-13,122630,0.58,140100,19480,-1.17,-0.97,-1.19,-1.09,585,560,115705,218547,632,763,0.576,0.61,642,142130,19530,0.00257,719,150000,19515,0.0018,719,150000,19515,0.0018,719,150000,19515,0.0018,719,150000,19515,0.0018
3350,2024-05-13,122630,0.58,135100,19465,-1.14,-1.07,-1.24,-1.09,550,539,314642,217677,1393,715,0.55,0.517,641,142100,19510,0.00231,699,145000,19520,0.00283,699,145000,19520,0.00283,699,145000,19520,0.00283,699,145000,19520,0.00283
3349,2024-05-13,122630,0.58,134100,19450,-0.99,-0.99,-1.24,-1.17,500,539,464557,261348,2312,810,0.483,0.4,638,141930,19500,0.00257,679,144000,19485,0.0018,679,144000,19485,0.0018,679,144000,19485,0.0018,679,144000,19485,0.0018
3348,2024-05-13,122630,0.58,133100,19455,-0.84,-0.81,-1.24,-1.24,482,539,610376,245845,3065,740,0.433,0.333,638,141930,19500,0.00231,659,143000,19485,0.00154,659,143000,19485,0.00154,659,143000,19485,0.00154,659,143000,19485,0.00154
3347,2024-05-13,122630,0.58,132100,19460,-0.74,-0.71,-1.17,-1.14,468,504,459116,226005,2545,607,0.4,0.333,639,142000,19500,0.00206,639,142000,19500,0.00206,639,142000,19500,0.00206,639,142000,19500,0.00206,639,142000,19500,0.00206
3346,2024-05-13,122630,0.58,131100,19485,-0.76,-0.71,-0.99,-0.99,453,498,292000,146370,1607,396,0.373,0.404,619,141000,19465,-0.00103,619,141000,19465,-0.00103,619,141000,19465,-0.00103,619,141000,19465,-0.00103,619,141000,19465,-0.00103
3345,2024-05-13,122630,0.58,130100,19515,-0.71,-0.66,-0.89,-0.89,434,479,169081,132085,920,475,0.356,0.421,599,140000,19465,-0.00256,599,140000,19465,-0.00256,599,140000,19465,-0.00256,599,140000,19465,-0.00256,599,140000,19465,-0.00256
3344,2024-05-13,122630,0.58,125100,19540,-0.94,-0.61,-0.94,-0.71,415,400,218344,290207,902,938,0.407,0.536,579,135000,19465,-0.00384,579,135000,19465,-0.00384,579,135000,19465,-0.00384,579,135000,19465,-0.00384,579,135000,19465,-0.00384
3343,2024-05-13,122630,0.58,124100,19530,-0.84,-0.61,-0.94,-0.71,415,394,282192,340502,1274,1048,0.483,0.569,559,134000,19450,-0.0041,559,134000,19450,-0.0041,559,134000,19450,-0.0041,559,134000,19450,-0.0041,559,134000,19450,-0.0041
3342,2024-05-13,122630,0.58,123100,19545,-0.86,-0.61,-0.94,-0.69,415,361,399239,338395,1939,1101,0.5,0.603,539,133000,19435,-0.00563,539,133000,19435,-0.00563,539,133000,19435,-0.00563,539,133000,19435,-0.00563,539,133000,19435,-0.00563
3341,2024-05-13,122630,0.58,122100,19490,-0.61,-0.61,-0.94,-0.91,340,361,456926,228481,2661,867,0.467,0.5,409,122500,19540,0.00257,519,132000,19455,-0.0018,519,132000,19455,-0.0018,519,132000,19455,-0.0018,519,132000,19455,-0.0018
3340,2024-05-13,122630,0.58,121100,19515,-0.58,-0.43,-0.94,-0.79,337,361,495463,248742,2699,953,0.433,0.456,413,122700,19560,0.00231,499,131000,19485,-0.00154,499,131000,19485,-0.00154,499,131000,19485,-0.00154,499,131000,19485,-0.00154
3339,2024-05-13,122630,0.58,120100,19505,-0.58,-0.43,-0.86,-0.81,337,347,406621,262727,2075,898,0.45,0.429,410,122530,19550,0.00231,479,130000,19505,0.0,479,130000,19505,0.0,479,130000,19505,0.0,479,130000,19505,0.0
3338,2024-05-13,122630,0.58,115100,19560,-0.51,-0.41,-0.69,-0.53,292,326,408811,294871,1528,971,0.467,0.456,459,125000,19540,-0.00102,459,125000,19540,-0.00102,459,125000,19540,-0.00102,459,125000,19540,-0.00102,459,125000,19540,-0.00102
3337,2024-05-13,122630,0.58,114100,19565,-0.56,-0.41,-0.61,-0.56,292,262,418673,341769,1394,1123,0.517,0.407,439,124000,19540,-0.00128,439,124000,19540,-0.00128,439,124000,19540,-0.00128,439,124000,19540,-0.00128,439,124000,19540,-0.00128
3336,2024-05-13,122630,0.58,113100,19565,-0.56,-0.41,-0.66,-0.58,292,244,463826,373104,1973,1318,0.483,0.333,419,123000,19545,-0.00102,419,123000,19545,-0.00102,419,123000,19545,-0.00102,419,123000,19545,-0.00102,419,123000,19545,-0.00102
3335,2024-05-13,122630,0.58,112100,19580,-0.53,-0.43,-0.89,-0.53,273,232,621134,533456,3407,1704,0.467,0.35,399,122000,19500,-0.00409,399,122000,19500,-0.00409,399,122000,19500,-0.00409,399,122000,19500,-0.00409,399,122000,19500,-0.00409
3334,2024-05-13,122630,0.58,111100,19570,-0.08,-0.05,-0.89,-0.64,204,232,855802,583630,5296,1803,0.417,0.283,379,121000,19525,-0.0023,379,121000,19525,-0.0023,379,121000,19525,-0.0023,379,121000,19525,-0.0023,379,121000,19525,-0.0023
3333,2024-05-13,122630,0.58,110100,19570,-0.1,0.05,-0.89,-0.64,191,232,1124976,795232,6024,2297,0.383,0.317,359,120000,19520,-0.00255,359,120000,19520,-0.00255,359,120000,19520,-0.00255,359,120000,19520,-0.00255,359,120000,19520,-0.00255
3332,2024-05-13,122630,0.58,105100,19575,0.43,0.43,-0.56,-0.56,160,219,1229424,647878,6689,2002,0.333,0.25,339,115000,19575,0.0,339,115000,19575,0.0,339,115000,19575,0.0,339,115000,19575,0.0,339,115000,19575,0.0
3331,2024-05-13,122630,0.58,104100,19670,0.48,0.71,-0.2,-0.08,146,185,1094702,576948,5130,1861,0.333,0.373,319,114000,19570,-0.00508,319,114000,19570,-0.00508,319,114000,19570,-0.00508,319,114000,19570,-0.00508,319,114000,19570,-0.00508
3330,2024-05-13,122630,0.58,103100,19660,0.91,0.91,-0.1,-0.1,120,179,911636,334477,4630,1339,0.317,0.356,299,113000,19565,-0.00483,299,113000,19565,-0.00483,299,113000,19565,-0.00483,299,113000,19565,-0.00483,299,113000,19565,-0.00483
3329,2024-05-13,122630,0.58,102100,19765,0.84,0.91,0.41,0.46,120,156,582243,374099,2346,1483,0.45,0.458,279,112000,19575,-0.00961,279,112000,19575,-0.00961,279,112000,19575,-0.00961,279,112000,19575,-0.00961,279,112000,19575,-0.00961
3328,2024-05-13,122630,0.58,101100,19775,0.56,0.91,0.46,0.46,120,139,579704,569974,2153,2399,0.533,0.5,146,101330,19820,0.00228,259,111000,19555,-0.01113,259,111000,19555,-0.01113,259,111000,19555,-0.01113,259,111000,19555,-0.01113
3327,2024-05-13,122630,0.58,100100,19855,0.56,0.89,0.28,0.89,117,69,889527,740016,2317,2735,0.633,0.567,225,105300,19540,-0.01587,225,105300,19540,-0.01587,225,105300,19540,-0.01587,225,105300,19540,-0.01587,225,105300,19540,-0.01587
3326,2024-05-13,122630,0.58,95100,19845,0.69,0.81,0.28,0.81,43,69,1107853,893013,2625,2689,0.5,0.533,219,105000,19570,-0.01386,219,105000,19570,-0.01386,219,105000,19570,-0.01386,219,105000,19570,-0.01386,219,105000,19570,-0.01386
3325,2024-05-13,122630,0.58,94100,19795,0.79,0.94,0.28,0.51,29,69,1282669,1171275,3242,3198,0.433,0.483,93,94700,19840,0.00227,199,104000,19665,-0.00657,199,104000,19665,-0.00657,199,104000,19665,-0.00657,199,104000,19665,-0.00657
3324,2024-05-13,122630,0.58,93100,19790,0.58,0.94,0.03,0.53,29,3,1464323,1744745,3791,5381,0.433,0.583,93,94700,19840,0.00253,179,103000,19660,-0.00657,179,103000,19660,-0.00657,179,103000,19660,-0.00657,179,103000,19660,-0.00657
3323,2024-05-10,122630,1.95,142100,19785,1.18,1.49,1.1,1.46,624,581,286820,401178,1369,1706,0.467,0.4,759,152000,19680,-0.00531,759,152000,19680,-0.00531,759,152000,19680,-0.00531,759,152000,19680,-0.00531,759,152000,19680,-0.00531
3322,2024-05-10,122630,1.95,141100,19765,1.08,1.46,1.05,1.41,618,564,267583,335455,1218,1615,0.417,0.407,739,151000,19685,-0.00405,739,151000,19685,-0.00405,739,151000,19685,-0.00405,739,151000,19685,-0.00405,739,151000,19685,-0.00405
3321,2024-05-10,122630,1.95,140100,19720,0.87,1.21,0.87,1.15,584,540,162393,224894,1031,879,0.417,0.345,617,140900,19770,0.00254,719,150000,19665,-0.00279,719,150000,19665,-0.00279,719,150000,19665,-0.00279,719,150000,19665,-0.00279
3320,2024-05-10,122630,1.95,135100,19720,1.13,1.15,0.85,1.13,521,538,245839,169939,1429,812,0.4,0.276,617,140900,19770,0.00254,699,145000,19670,-0.00254,699,145000,19670,-0.00254,699,145000,19670,-0.00254,699,145000,19670,-0.00254
3319,2024-05-10,122630,1.95,134100,19705,0.97,1.15,0.85,1.05,521,538,209443,211525,1472,1140,0.483,0.31,606,140330,19750,0.00228,627,141400,19790,0.00431,679,144000,19680,-0.00127,679,144000,19680,-0.00127,679,144000,19680,-0.00127
3318,2024-05-10,122630,1.95,133100,19665,0.82,1.15,0.82,0.87,521,480,232428,219255,1496,1126,0.483,0.298,562,134130,19710,0.00229,606,140330,19750,0.00432,627,141400,19790,0.00636,659,143000,19725,0.00305,659,143000,19725,0.00305
3317,2024-05-10,122630,1.95,132100,19715,0.92,1.13,0.82,1.13,519,468,189709,207722,1097,1086,0.5,0.421,611,140600,19760,0.00228,639,142000,19780,0.0033,639,142000,19780,0.0033,639,142000,19780,0.0033,639,142000,19780,0.0033
3316,2024-05-10,122630,1.95,131100,19690,0.95,1.0,0.82,0.97,444,468,222360,185329,1005,824,0.483,0.491,605,140300,19740,0.00254,618,140930,19780,0.00457,619,141000,19770,0.00406,619,141000,19770,0.00406,619,141000,19770,0.00406
3315,2024-05-10,122630,1.95,130100,19650,0.85,1.0,0.8,0.82,444,430,221390,142279,1032,743,0.483,0.576,514,131730,19700,0.00254,599,140000,19720,0.00356,599,140000,19720,0.00356,599,140000,19720,0.00356,599,140000,19720,0.00356
3314,2024-05-10,122630,1.95,125100,19675,0.97,1.0,0.8,0.9,444,430,186372,114803,942,613,0.417,0.491,516,131830,19720,0.00229,579,135000,19715,0.00203,579,135000,19715,0.00203,579,135000,19715,0.00203,579,135000,19715,0.00203
3313,2024-05-10,122630,1.95,124100,19675,0.95,1.03,0.8,0.92,394,430,191989,101946,948,561,0.383,0.439,516,131830,19720,0.00229,559,134000,19700,0.00127,559,134000,19700,0.00127,559,134000,19700,0.00127,559,134000,19700,0.00127
3312,2024-05-10,122630,1.95,123100,19665,0.92,1.05,0.85,0.85,365,387,179129,155762,793,663,0.4,0.439,515,131800,19710,0.00229,539,133000,19665,0.0,539,133000,19665,0.0,539,133000,19665,0.0,539,133000,19665,0.0
3311,2024-05-10,122630,1.95,122100,19685,0.85,1.05,0.82,0.97,365,343,185722,205316,788,742,0.492,0.483,519,132000,19715,0.00152,519,132000,19715,0.00152,519,132000,19715,0.00152,519,132000,19715,0.00152,519,132000,19715,0.00152
3310,2024-05-10,122630,1.95,121100,19685,0.87,1.05,0.82,0.95,365,343,134610,193466,725,690,0.525,0.534,499,131000,19685,0.0,499,131000,19685,0.0,499,131000,19685,0.0,499,131000,19685,0.0,499,131000,19685,0.0
3309,2024-05-10,122630,1.95,120100,19675,0.85,0.95,0.77,0.9,328,305,185457,202096,830,797,0.542,0.534,479,130000,19655,-0.00102,479,130000,19655,-0.00102,479,130000,19655,-0.00102,479,130000,19655,-0.00102,479,130000,19655,-0.00102
3308,2024-05-10,122630,1.95,115100,19660,1.08,1.08,0.62,0.85,280,297,507720,285531,2463,1043,0.483,0.475,459,125000,19670,0.00051,459,125000,19670,0.00051,459,125000,19670,0.00051,459,125000,19670,0.00051,459,125000,19670,0.00051
3307,2024-05-10,122630,1.95,114100,19670,1.23,1.28,0.62,0.87,261,297,612465,372526,2902,1163,0.417,0.433,439,124000,19675,0.00025,439,124000,19675,0.00025,439,124000,19675,0.00025,439,124000,19675,0.00025,439,124000,19675,0.00025
3306,2024-05-10,122630,1.95,113100,19660,1.44,1.51,0.62,0.8,244,297,713821,358841,3763,1058,0.35,0.417,419,123000,19660,0.0,419,123000,19660,0.0,419,123000,19660,0.0,419,123000,19660,0.0,419,123000,19660,0.0
3305,2024-05-10,122630,1.95,112100,19705,1.38,1.51,1.08,1.15,244,268,370423,250445,2070,870,0.45,0.55,399,122000,19685,-0.00101,399,122000,19685,-0.00101,399,122000,19685,-0.00101,399,122000,19685,-0.00101,399,122000,19685,-0.00101
3304,2024-05-10,122630,1.95,111100,19735,1.46,1.64,1.15,1.26,209,257,335994,265923,1856,1062,0.483,0.517,379,121000,19680,-0.00279,379,121000,19680,-0.00279,379,121000,19680,-0.00279,379,121000,19680,-0.00279,379,121000,19680,-0.00279
3303,2024-05-10,122630,1.95,110100,19775,1.38,1.64,1.31,1.46,209,182,411444,328271,2160,1332,0.483,0.483,359,120000,19670,-0.00531,359,120000,19670,-0.00531,359,120000,19670,-0.00531,359,120000,19670,-0.00531,359,120000,19670,-0.00531
3302,2024-05-10,122630,1.95,105100,19765,1.46,1.8,1.31,1.36,172,182,609523,646328,2733,2045,0.467,0.474,339,115000,19660,-0.00531,339,115000,19660,-0.00531,339,115000,19660,-0.00531,339,115000,19660,-0.00531,339,115000,19660,-0.00531
3301,2024-05-10,122630,1.95,104100,19780,1.82,1.82,1.31,1.41,140,182,786663,604732,3508,1956,0.4,0.474,319,114000,19665,-0.00581,319,114000,19665,-0.00581,319,114000,19665,-0.00581,319,114000,19665,-0.00581,319,114000,19665,-0.00581
3300,2024-05-10,122630,1.95,103100,19770,1.64,1.82,1.41,1.49,139,157,710823,599654,2677,1907,0.417,0.466,299,113000,19650,-0.00607,299,113000,19650,-0.00607,299,113000,19650,-0.00607,299,113000,19650,-0.00607,299,113000,19650,-0.00607
3299,2024-05-10,122630,1.95,102100,19780,1.51,1.82,1.41,1.46,139,157,627592,432652,2461,1655,0.433,0.448,171,102600,19830,0.00253,279,112000,19720,-0.00303,279,112000,19720,-0.00303,279,112000,19720,-0.00303,279,112000,19720,-0.00303
3298,2024-05-10,122630,1.95,101100,19845,2.1,2.1,1.51,1.82,80,100,733918,497652,2974,1838,0.383,0.397,259,111000,19740,-0.00529,259,111000,19740,-0.00529,259,111000,19740,-0.00529,259,111000,19740,-0.00529,259,111000,19740,-0.00529
3297,2024-05-10,122630,1.95,100100,19810,2.1,2.15,1.51,1.72,61,100,844805,601893,3640,2048,0.383,0.379,172,102630,19860,0.00252,239,110000,19780,-0.00151,239,110000,19780,-0.00151,239,110000,19780,-0.00151,239,110000,19780,-0.00151
3296,2024-05-10,122630,1.95,95100,19800,2.21,2.33,1.54,1.54,44,99,1030061,854626,4433,3421,0.3,0.339,109,95500,19850,0.00253,219,105000,19760,-0.00202,219,105000,19760,-0.00202,219,105000,19760,-0.00202,219,105000,19760,-0.00202
3295,2024-05-10,122630,1.95,94100,19905,1.97,2.33,1.82,2.05,44,71,987823,1157803,3767,4572,0.383,0.397,199,104000,19770,-0.00678,199,104000,19770,-0.00678,199,104000,19770,-0.00678,199,104000,19770,-0.00678,199,104000,19770,-0.00678
3294,2024-05-10,122630,1.95,93100,19900,1.95,2.33,1.49,2.13,44,5,2209197,2639532,5505,8645,0.417,0.458,179,103000,19785,-0.00578,179,103000,19785,-0.00578,179,103000,19785,-0.00578,179,103000,19785,-0.00578,179,103000,19785,-0.00578
3293,2024-05-09,122630,-0.03,142100,19490,-2.18,-2.18,-2.43,-2.36,580,598,546826,263856,2962,1131,0.3,0.373,759,152000,19525,0.0018,759,152000,19525,0.0018,759,152000,19525,0.0018,759,152000,19525,0.0018,759,152000,19525,0.0018
3292,2024-05-09,122630,-0.03,141100,19490,-2.23,-2.1,-2.43,-2.33,570,598,723735,386326,3629,1354,0.25,0.362,739,151000,19500,0.00051,739,151000,19500,0.00051,739,151000,19500,0.00051,739,151000,19500,0.00051,739,151000,19500,0.00051
3291,2024-05-09,122630,-0.03,140100,19485,-1.9,-1.9,-2.43,-2.38,540,598,834659,424649,4612,1534,0.317,0.356,651,142600,19530,0.00231,719,150000,19515,0.00154,719,150000,19515,0.00154,719,150000,19515,0.00154,719,150000,19515,0.00154
3290,2024-05-09,122630,-0.03,135100,19515,-1.8,-1.8,-2.31,-2.18,520,565,1024917,603205,5012,1693,0.433,0.407,699,145000,19510,-0.00026,699,145000,19510,-0.00026,699,145000,19510,-0.00026,699,145000,19510,-0.00026,699,145000,19510,-0.00026
3289,2024-05-09,122630,-0.03,134100,19505,-1.78,-1.73,-2.23,-2.23,517,559,1049785,507889,5732,1464,0.45,0.417,679,144000,19440,-0.00333,679,144000,19440,-0.00333,679,144000,19440,-0.00333,679,144000,19440,-0.00333,679,144000,19440,-0.00333
3288,2024-05-09,122630,-0.03,133100,19570,-1.6,-1.55,-2.05,-2.0,481,537,981937,492410,5022,1141,0.4,0.407,659,143000,19485,-0.00434,659,143000,19485,-0.00434,659,143000,19485,-0.00434,659,143000,19485,-0.00434,659,143000,19485,-0.00434
3287,2024-05-09,122630,-0.03,132100,19590,-1.48,-1.48,-1.85,-1.8,460,503,597512,355216,3463,968,0.367,0.424,639,142000,19485,-0.00536,639,142000,19485,-0.00536,639,142000,19485,-0.00536,639,142000,19485,-0.00536,639,142000,19485,-0.00536
3286,2024-05-09,122630,-0.03,131100,19595,-1.6,-1.48,-1.75,-1.75,460,499,393883,362125,2000,1056,0.417,0.441,619,141000,19490,-0.00536,619,141000,19490,-0.00536,619,141000,19490,-0.00536,619,141000,19490,-0.00536,619,141000,19490,-0.00536
3285,2024-05-09,122630,-0.03,130100,19640,-1.63,-1.48,-1.75,-1.58,460,424,418741,489441,2495,1445,0.483,0.483,599,140000,19480,-0.00815,599,140000,19480,-0.00815,599,140000,19480,-0.00815,599,140000,19480,-0.00815,599,140000,19480,-0.00815
3284,2024-05-09,122630,-0.03,125100,19655,-1.28,-1.28,-1.75,-1.5,400,424,538707,426305,3831,1438,0.483,0.441,579,135000,19520,-0.00687,579,135000,19520,-0.00687,579,135000,19520,-0.00687,579,135000,19520,-0.00687,579,135000,19520,-0.00687
3283,2024-05-09,122630,-0.03,124100,19635,-1.18,-1.18,-1.75,-1.6,380,424,546468,311434,3926,1139,0.367,0.339,559,134000,19510,-0.00637,559,134000,19510,-0.00637,559,134000,19510,-0.00637,559,134000,19510,-0.00637,559,134000,19510,-0.00637
3282,2024-05-09,122630,-0.03,123100,19630,-1.33,-1.18,-1.58,-1.58,377,415,474387,231775,3140,894,0.4,0.39,539,133000,19555,-0.00382,539,133000,19555,-0.00382,539,133000,19555,-0.00382,539,133000,19555,-0.00382,539,133000,19555,-0.00382
3281,2024-05-09,122630,-0.03,122100,19700,-1.05,-1.05,-1.38,-1.3,340,362,469229,328854,2912,966,0.467,0.433,519,132000,19595,-0.00533,519,132000,19595,-0.00533,519,132000,19595,-0.00533,519,132000,19595,-0.00533,519,132000,19595,-0.00533
3280,2024-05-09,122630,-0.03,121100,19720,-0.98,-0.98,-1.38,-1.2,320,362,557309,340141,3598,1055,0.483,0.5,499,131000,19605,-0.00583,499,131000,19605,-0.00583,499,131000,19605,-0.00583,499,131000,19605,-0.00583,499,131000,19605,-0.00583
