,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
2694,2024-04-09,233740,0.87,93100,11945,0.87,3.33,0.78,3.29,57,6,2446474,3592364,6708,11302,0.633,0.6,80,94030,11750,-0.01632,80,94030,11750,-0.01632,80,94030,11750,-0.01632,80,94030,11750,-0.01632,80,94030,11750,-0.01632
2693,2024-04-08,233740,-0.68,142100,11535,-1.58,-1.32,-1.87,-1.79,587,637,363030,242830,1751,882,0.4,0.467,659,143000,11570,0.00303,704,145230,11590,0.00477,759,152000,11565,0.0026,759,152000,11565,0.0026,759,152000,11565,0.0026
2692,2024-04-08,233740,-0.68,141100,11575,-1.41,-1.32,-1.79,-1.36,587,594,353920,292387,1461,989,0.433,0.483,739,151000,11550,-0.00216,739,151000,11550,-0.00216,739,151000,11550,-0.00216,739,151000,11550,-0.00216,739,151000,11550,-0.00216
2691,2024-04-08,233740,-0.68,140100,11550,-2.0,-1.32,-2.0,-1.53,552,540,503739,472022,1633,1809,0.433,0.567,619,141000,11580,0.0026,719,150000,11600,0.00433,719,150000,11600,0.00433,719,150000,11600,0.00433,719,150000,11600,0.00433
2690,2024-04-08,233740,-0.68,135100,11550,-2.0,-1.32,-2.26,-1.53,552,528,639398,550708,2420,1826,0.433,0.483,586,135330,11580,0.0026,699,145000,11540,-0.00087,699,145000,11540,-0.00087,699,145000,11540,-0.00087,699,145000,11540,-0.00087
2689,2024-04-08,233740,-0.68,134100,11575,-1.58,-1.15,-2.26,-1.41,506,528,814873,768185,3417,2965,0.5,0.533,679,144000,11545,-0.00259,679,144000,11545,-0.00259,679,144000,11545,-0.00259,679,144000,11545,-0.00259,679,144000,11545,-0.00259
2688,2024-04-08,233740,-0.68,133100,11510,-1.83,-1.15,-2.26,-1.96,506,528,919325,917501,3625,3398,0.467,0.433,545,133300,11540,0.00261,548,133430,11570,0.00521,553,133700,11590,0.00695,659,143000,11575,0.00565,659,143000,11575,0.00565
2687,2024-04-08,233740,-0.68,132100,11500,-2.51,-1.15,-2.51,-2.0,506,460,790864,983876,2712,4123,0.5,0.542,542,133130,11530,0.00261,547,133400,11560,0.00522,552,133630,11580,0.00696,553,133700,11600,0.0087,639,142000,11530,0.00261
2686,2024-04-08,233740,-0.68,131100,11560,-2.56,-1.41,-2.68,-1.62,491,445,536455,758820,1407,2942,0.517,0.542,504,131230,11590,0.0026,619,141000,11580,0.00173,619,141000,11580,0.00173,619,141000,11580,0.00173,619,141000,11580,0.00173
2685,2024-04-08,233740,-0.68,130100,11520,-2.39,-1.87,-2.77,-1.92,477,431,445065,476365,2032,1705,0.483,0.492,485,130300,11550,0.0026,491,130600,11580,0.00521,505,131300,11600,0.00694,599,140000,11560,0.00347,599,140000,11560,0.00347
2684,2024-04-08,233740,-0.68,125100,11445,-2.13,-1.96,-2.77,-2.47,413,431,425936,323568,2179,919,0.45,0.417,463,125200,11480,0.00306,464,125230,11500,0.00481,477,125900,11520,0.00655,485,130300,11550,0.00917,488,130430,11570,0.01092
2683,2024-04-08,233740,-0.68,124100,11440,-2.13,-1.79,-2.77,-2.6,389,431,635596,614820,2831,2035,0.467,0.417,463,125200,11470,0.00262,464,125230,11500,0.00524,477,125900,11520,0.00699,483,130200,11540,0.00874,487,130400,11560,0.01049
2682,2024-04-08,233740,-0.68,123100,11465,-2.6,-1.79,-2.68,-2.26,389,361,534688,687407,1943,2492,0.517,0.533,464,125230,11500,0.00305,477,125900,11520,0.0048,483,130200,11540,0.00654,488,130430,11570,0.00916,504,131230,11590,0.0109
2681,2024-04-08,233740,-0.68,122100,11490,-2.6,-1.79,-2.68,-2.13,389,356,654158,863845,1901,2976,0.55,0.567,477,125900,11520,0.00261,485,130300,11550,0.00522,488,130430,11570,0.00696,504,131230,11590,0.0087,506,131330,11610,0.01044
2680,2024-04-08,233740,-0.68,121100,11490,-2.94,-2.21,-2.94,-2.3,373,320,417045,605075,1187,1940,0.567,0.627,389,121500,11520,0.00261,485,130300,11550,0.00522,488,130430,11570,0.00696,499,131000,11550,0.00522,499,131000,11550,0.00522
2679,2024-04-08,233740,-0.68,120100,11435,-2.81,-2.39,-3.07,-2.64,349,307,442898,486026,1393,1416,0.6,0.559,365,120300,11470,0.00306,380,121030,11490,0.00481,387,121400,11510,0.00656,479,130000,11515,0.007,479,130000,11515,0.007
2678,2024-04-08,233740,-0.68,115100,11440,-2.94,-2.64,-3.07,-2.64,330,307,329771,418007,1135,1414,0.617,0.655,365,120300,11470,0.00262,382,121130,11500,0.00524,389,121500,11520,0.00699,459,125000,11450,0.00087,459,125000,11450,0.00087
2677,2024-04-08,233740,-0.68,114100,11400,-2.85,-2.68,-3.19,-2.94,298,275,373210,426397,1459,1473,0.567,0.593,326,114330,11430,0.00263,341,115100,11460,0.00526,366,120330,11480,0.00702,382,121130,11500,0.00877,389,121500,11520,0.01053
2676,2024-04-08,233740,-0.68,113100,11410,-3.32,-2.68,-3.32,-2.68,298,240,323724,653443,1100,1762,0.583,0.684,340,115030,11440,0.00263,365,120300,11470,0.00526,380,121030,11490,0.00701,387,121400,11510,0.00876,389,121500,11530,0.01052
2675,2024-04-08,233740,-0.68,112100,11395,-3.41,-2.85,-3.49,-3.07,260,222,357412,586642,1548,1302,0.533,0.579,298,112930,11430,0.00307,341,115100,11450,0.00483,365,120300,11470,0.00658,382,121130,11500,0.00921,389,121500,11520,0.01097
2674,2024-04-08,233740,-0.68,111100,11405,-3.15,-2.94,-3.49,-2.94,259,222,463508,578175,2955,1296,0.483,0.554,340,115030,11440,0.00307,341,115100,11460,0.00482,366,120330,11480,0.00658,379,121000,11470,0.0057,379,121000,11470,0.0057
2673,2024-04-08,233740,-0.68,110100,11345,-2.85,-2.81,-3.49,-3.32,181,222,717966,393789,3826,1134,0.4,0.448,247,110400,11380,0.00309,259,111000,11400,0.00485,290,112530,11420,0.00661,341,115100,11450,0.00926,359,120000,11430,0.00749
2672,2024-04-08,233740,-0.68,105100,11340,-2.9,-2.81,-3.45,-3.41,181,218,918598,555500,4484,1394,0.383,0.441,225,105300,11370,0.00265,259,111000,11400,0.00529,290,112530,11420,0.00705,339,115000,11430,0.00794,339,115000,11430,0.00794
2671,2024-04-08,233740,-0.68,104100,11375,-2.85,-2.81,-3.24,-3.15,141,173,955547,673631,3430,1740,0.467,0.492,282,112130,11410,0.00308,298,112930,11430,0.00484,319,114000,11395,0.00176,319,114000,11395,0.00176,319,114000,11395,0.00176
2670,2024-04-08,233740,-0.68,103100,11405,-3.07,-2.81,-3.41,-2.98,141,132,924115,863568,3547,2188,0.483,0.525,299,113000,11425,0.00175,299,113000,11425,0.00175,299,113000,11425,0.00175,299,113000,11425,0.00175,299,113000,11425,0.00175
2669,2024-04-08,233740,-0.68,102100,11405,-3.36,-2.81,-3.45,-2.85,141,101,844232,914453,2983,2915,0.55,0.621,279,112000,11380,-0.00219,279,112000,11380,-0.00219,279,112000,11380,-0.00219,279,112000,11380,-0.00219,279,112000,11380,-0.00219
2668,2024-04-08,233740,-0.68,101100,11405,-3.32,-2.9,-3.62,-2.94,119,89,1252297,1206843,6330,3449,0.467,0.576,259,111000,11395,-0.00088,259,111000,11395,-0.00088,259,111000,11395,-0.00088,259,111000,11395,-0.00088,259,111000,11395,-0.00088
2667,2024-04-08,233740,-0.68,100100,11380,-2.68,-2.68,-3.62,-2.9,60,89,1712377,1303294,10133,4001,0.433,0.508,141,101100,11410,0.00264,239,110000,11350,-0.00264,239,110000,11350,-0.00264,239,110000,11350,-0.00264,239,110000,11350,-0.00264
2666,2024-04-08,233740,-0.68,95100,11345,-2.73,-2.43,-3.62,-3.36,44,89,1816633,1382359,10768,3677,0.4,0.4,111,95600,11380,0.00309,114,95730,11400,0.00485,219,105000,11340,-0.00044,219,105000,11340,-0.00044,219,105000,11340,-0.00044
2665,2024-04-08,233740,-0.68,94100,11350,-2.04,-1.96,-3.41,-3.19,22,76,1969253,1458690,10986,3939,0.45,0.305,111,95600,11380,0.00264,141,101100,11410,0.00529,199,104000,11370,0.00176,199,104000,11370,0.00176,199,104000,11370,0.00176
2664,2024-04-08,233740,-0.68,93100,11425,-0.68,-0.6,-2.77,-2.73,2,39,2567067,1888621,13433,5593,0.467,0.271,179,103000,11390,-0.00306,179,103000,11390,-0.00306,179,103000,11390,-0.00306,179,103000,11390,-0.00306,179,103000,11390,-0.00306
2663,2024-04-05,233740,-2.39,142100,11650,-4.29,-3.47,-4.33,-3.71,625,583,375773,673210,1418,2264,0.6,0.593,696,144830,11680,0.00258,719,150000,11710,0.00515,720,150030,11730,0.00687,721,150100,11750,0.00858,759,152000,11690,0.00343
2662,2024-04-05,233740,-2.39,141100,11680,-4.46,-3.59,-4.5,-3.59,619,562,246448,568209,1090,1824,0.667,0.596,625,141300,11710,0.00257,721,150100,11740,0.00514,728,150430,11760,0.00685,739,151000,11735,0.00471,739,151000,11735,0.00471
2661,2024-04-05,233740,-2.39,140100,11600,-4.41,-4.13,-4.54,-4.33,586,554,296867,336684,1294,961,0.55,0.491,606,140330,11630,0.00259,610,140530,11660,0.00517,619,141000,11680,0.0069,620,141030,11700,0.00862,719,150000,11710,0.00948
2660,2024-04-05,233740,-2.39,135100,11600,-4.25,-4.13,-4.54,-4.25,523,539,487587,427676,2571,1024,0.533,0.509,606,140330,11630,0.00259,610,140530,11660,0.00517,619,141000,11680,0.0069,620,141030,11700,0.00862,699,145000,11680,0.0069
2659,2024-04-05,233740,-2.39,134100,11580,-4.13,-3.92,-4.54,-4.46,505,539,544457,339530,3051,915,0.45,0.424,573,134700,11610,0.00259,606,140330,11640,0.00518,610,140530,11660,0.00691,619,141000,11680,0.00864,625,141300,11710,0.01123
2658,2024-04-05,233740,-2.39,133100,11585,-3.96,-3.92,-4.54,-4.54,482,539,523872,400051,2873,897,0.483,0.508,577,134900,11620,0.00302,606,140330,11640,0.00475,610,140530,11660,0.00647,620,141030,11690,0.00906,625,141300,11710,0.01079
2657,2024-04-05,233740,-2.39,132100,11605,-4.37,-3.92,-4.37,-4.25,482,460,396609,413463,1538,971,0.517,0.542,606,140330,11640,0.00302,610,140530,11660,0.00474,619,141000,11680,0.00646,625,141300,11710,0.00905,639,142000,11670,0.0056
2656,2024-04-05,233740,-2.39,131100,11635,-3.96,-3.92,-4.46,-4.08,446,455,624970,456159,3497,1015,0.483,0.508,619,141000,11670,0.00301,619,141000,11685,0.0043,619,141000,11685,0.0043,619,141000,11685,0.0043,619,141000,11685,0.0043
2655,2024-04-05,233740,-2.39,130100,11640,-3.92,-3.71,-4.46,-4.08,437,455,533707,341964,3233,910,0.467,0.475,599,140000,11595,-0.00387,599,140000,11595,-0.00387,599,140000,11595,-0.00387,599,140000,11595,-0.00387,599,140000,11595,-0.00387
2654,2024-04-05,233740,-2.39,125100,11590,-3.96,-3.71,-4.46,-4.41,409,455,503360,316223,3281,905,0.45,0.475,465,125300,11620,0.00259,481,130100,11650,0.00518,579,135000,11605,0.00129,579,135000,11605,0.00129,579,135000,11605,0.00129
2653,2024-04-05,233740,-2.39,124100,11635,-3.59,-3.59,-4.0,-3.84,380,397,282879,246484,1232,843,0.383,0.458,559,134000,11580,-0.00473,559,134000,11580,-0.00473,559,134000,11580,-0.00473,559,134000,11580,-0.00473,559,134000,11580,-0.00473
2652,2024-04-05,233740,-2.39,123100,11645,-3.75,-3.59,-4.0,-3.92,378,397,312902,286905,1475,913,0.433,0.475,539,133000,11570,-0.00644,539,133000,11570,-0.00644,539,133000,11570,-0.00644,539,133000,11570,-0.00644,539,133000,11570,-0.00644
2651,2024-04-05,233740,-2.39,122100,11640,-3.92,-3.51,-4.0,-3.92,345,397,311196,311276,1598,1417,0.417,0.458,402,122130,11670,0.00258,519,132000,11605,-0.00301,519,132000,11605,-0.00301,519,132000,11605,-0.00301,519,132000,11605,-0.00301
2650,2024-04-05,233740,-2.39,121100,11685,-4.17,-3.51,-4.17,-3.59,345,320,225079,392341,1230,1517,0.583,0.632,499,131000,11625,-0.00513,499,131000,11625,-0.00513,499,131000,11625,-0.00513,499,131000,11625,-0.00513,499,131000,11625,-0.00513
2649,2024-04-05,233740,-2.39,120100,11665,-3.75,-3.51,-4.25,-3.63,345,308,324474,422999,1992,1527,0.533,0.596,479,130000,11625,-0.00343,479,130000,11625,-0.00343,479,130000,11625,-0.00343,479,130000,11625,-0.00343,479,130000,11625,-0.00343
2648,2024-04-05,233740,-2.39,115100,11650,-3.71,-3.67,-4.25,-3.84,297,308,313308,355366,1914,1185,0.533,0.643,343,115200,11680,0.00258,459,125000,11585,-0.00558,459,125000,11585,-0.00558,459,125000,11585,-0.00558,459,125000,11585,-0.00558
2647,2024-04-05,233740,-2.39,114100,11615,-4.0,-3.67,-4.25,-4.13,297,308,408085,401939,2187,1411,0.45,0.554,328,114430,11650,0.00301,343,115200,11670,0.00474,344,115230,11690,0.00646,439,124000,11655,0.00344,439,124000,11655,0.00344
2646,2024-04-05,233740,-2.39,113100,11660,-4.17,-3.67,-4.21,-3.71,297,253,441531,571485,1957,2164,0.417,0.544,344,115230,11690,0.00257,419,123000,11645,-0.00129,419,123000,11645,-0.00129,419,123000,11645,-0.00129,419,123000,11645,-0.00129
2645,2024-04-05,233740,-2.39,112100,11670,-4.17,-3.71,-4.62,-3.8,275,227,699777,712517,3161,2440,0.35,0.448,346,115330,11700,0.00257,399,122000,11645,-0.00214,399,122000,11645,-0.00214,399,122000,11645,-0.00214,399,122000,11645,-0.00214
2644,2024-04-05,233740,-2.39,111100,11635,-4.13,-3.84,-4.62,-4.0,244,227,1006799,910189,5243,2965,0.35,0.417,275,111800,11670,0.00301,344,115230,11690,0.00473,379,121000,11685,0.0043,379,121000,11685,0.0043,379,121000,11685,0.0043
2643,2024-04-05,233740,-2.39,110100,11615,-3.42,-3.42,-4.62,-4.25,180,227,1608160,1003144,9397,3283,0.367,0.333,242,110130,11650,0.00301,275,111800,11670,0.00474,344,115230,11690,0.00646,359,120000,11680,0.0056,359,120000,11680,0.0056
2642,2024-04-05,233740,-2.39,105100,11615,-2.97,-2.81,-4.46,-4.17,168,203,1631723,937589,10471,3032,0.4,0.333,242,110130,11650,0.00301,275,111800,11670,0.00474,339,115000,11655,0.00344,339,115000,11655,0.00344,339,115000,11655,0.00344
2641,2024-04-05,233740,-2.39,104100,11620,-3.22,-2.81,-4.33,-4.04,168,192,1340760,719682,8507,2464,0.45,0.367,211,104600,11650,0.00258,282,112130,11680,0.00516,319,114000,11620,0.0,319,114000,11620,0.0,319,114000,11620,0.0
2640,2024-04-05,233740,-2.39,103100,11705,-2.64,-2.43,-3.47,-3.38,123,176,1037263,684687,6881,1873,0.483,0.45,299,113000,11670,-0.00299,299,113000,11670,-0.00299,299,113000,11670,-0.00299,299,113000,11670,-0.00299,299,113000,11670,-0.00299
2639,2024-04-05,233740,-2.39,102100,11760,-2.64,-2.43,-3.42,-2.97,117,137,1150146,814417,7032,2377,0.467,0.45,206,104330,11570,-0.01616,206,104330,11570,-0.01616,206,104330,11570,-0.01616,206,104330,11570,-0.01616,206,104330,11570,-0.01616
2638,2024-04-05,233740,-2.39,101100,11730,-2.68,-2.15,-3.42,-3.14,91,137,1276507,987604,7300,2666,0.483,0.433,151,101600,11760,0.00256,259,111000,11635,-0.0081,259,111000,11635,-0.0081,259,111000,11635,-0.0081,259,111000,11635,-0.0081
2637,2024-04-05,233740,-2.39,100100,11800,-1.69,-1.57,-3.01,-2.6,62,107,1711428,1275356,8926,3301,0.4,0.367,123,100200,11830,0.00254,188,103430,11610,-0.0161,188,103430,11610,-0.0161,188,103430,11610,-0.0161,188,103430,11610,-0.0161
2636,2024-04-05,233740,-2.39,95100,11800,-2.52,-1.2,-2.81,-2.52,54,79,1693385,1601677,7717,4760,0.517,0.45,117,95900,11830,0.00254,188,103430,11610,-0.0161,188,103430,11610,-0.0161,188,103430,11610,-0.0161,188,103430,11610,-0.0161
2635,2024-04-05,233740,-2.39,94100,11800,-1.98,-1.2,-2.81,-2.81,54,79,2181889,1842340,10367,5864,0.45,0.417,84,94230,11830,0.00254,91,94600,11860,0.00508,188,103430,11610,-0.0161,188,103430,11610,-0.0161,188,103430,11610,-0.0161
2634,2024-04-05,233740,-2.39,93100,11915,-2.39,-1.07,-2.68,-1.82,7,3,2701994,2690323,10938,8561,0.55,0.45,137,100900,11720,-0.01637,137,100900,11720,-0.01637,137,100900,11720,-0.01637,137,100900,11720,-0.01637,137,100900,11720,-0.01637
2633,2024-04-04,233740,1.94,142100,12110,1.24,1.24,0.12,0.12,580,639,1083527,753312,2830,1040,0.267,0.25,759,152000,12100,-0.00083,759,152000,12100,-0.00083,759,152000,12100,-0.00083,759,152000,12100,-0.00083,759,152000,12100,-0.00083
2632,2024-04-04,233740,1.94,141100,12170,0.58,1.4,0.5,0.58,576,617,1293964,1261576,2457,3362,0.417,0.458,716,145830,11980,-0.01561,716,145830,11980,-0.01561,716,145830,11980,-0.01561,716,145830,11980,-0.01561,716,145830,11980,-0.01561
2631,2024-04-04,233740,1.94,140100,12195,-0.04,1.4,-0.04,0.87,576,540,1159509,1126133,2763,5202,0.467,0.492,714,145730,12000,-0.01599,714,145730,12000,-0.01599,714,145730,12000,-0.01599,714,145730,12000,-0.01599,714,145730,12000,-0.01599
2630,2024-04-04,233740,1.94,135100,12260,-0.41,1.4,-0.41,1.36,576,520,1252121,1429784,2653,6583,0.567,0.627,690,144530,12060,-0.01631,690,144530,12060,-0.01631,690,144530,12060,-0.01631,690,144530,12060,-0.01631,690,144530,12060,-0.01631
2629,2024-04-04,233740,1.94,134100,12180,-0.83,0.87,-0.91,0.45,550,506,884710,1044888,2196,4830,0.55,0.633,562,134130,12210,0.00246,565,134300,12240,0.00493,566,134330,12260,0.00657,577,134900,12290,0.00903,679,144000,12100,-0.00657
2628,2024-04-04,233740,1.94,133100,12105,-0.83,0.04,-0.91,-0.12,531,488,712053,924476,1746,3387,0.567,0.644,548,133430,12140,0.00289,550,133530,12160,0.00454,550,133530,12190,0.00702,550,133530,12210,0.00867,565,134300,12240,0.01115
2627,2024-04-04,233740,1.94,132100,12060,-0.99,-0.5,-1.36,-0.5,519,466,496182,707830,1644,2241,0.517,0.61,524,132230,12090,0.00249,531,132600,12120,0.00498,548,133430,12140,0.00663,550,133530,12170,0.00912,550,133530,12190,0.01078
2626,2024-04-04,233740,1.94,131100,12010,-1.2,-0.7,-1.36,-0.83,482,455,478754,691917,1930,2102,0.533,0.561,518,131930,12040,0.0025,521,132100,12070,0.005,524,132230,12090,0.00666,531,132600,12120,0.00916,548,133430,12140,0.01082
2625,2024-04-04,233740,1.94,130100,12015,-1.4,-0.91,-1.45,-0.95,476,421,587199,756431,3053,2355,0.55,0.569,519,132000,12050,0.00291,521,132100,12070,0.00458,525,132300,12100,0.00707,531,132600,12120,0.00874,550,133530,12150,0.01124
2624,2024-04-04,233740,1.94,125100,11985,-0.5,-0.41,-1.45,-1.03,408,421,1006739,856754,5957,2487,0.517,0.5,481,130100,12020,0.00292,518,131930,12040,0.00459,521,132100,12070,0.00709,524,132230,12090,0.00876,530,132530,12110,0.01043
2623,2024-04-04,233740,1.94,124100,11970,-0.5,-0.29,-1.45,-1.03,389,421,1022140,819055,5860,2260,0.483,0.5,475,125800,12000,0.00251,483,130200,12030,0.00501,519,132000,12050,0.00668,523,132200,12080,0.00919,525,132300,12100,0.01086
2622,2024-04-04,233740,1.94,123100,11935,0.0,0.0,-1.32,-1.32,360,419,1226171,735086,7390,1900,0.367,0.367,432,123630,11970,0.00293,442,124130,11990,0.00461,481,130100,12020,0.00712,518,131930,12040,0.0088,520,132030,12060,0.01047
2621,2024-04-04,233740,1.94,122100,12050,0.37,0.37,-0.62,-0.5,340,370,869755,531498,5162,1503,0.367,0.339,519,132000,12050,0.0,519,132000,12050,0.0,519,132000,12050,0.0,519,132000,12050,0.0,519,132000,12050,0.0
2620,2024-04-04,233740,1.94,121100,12050,0.78,0.78,-0.62,-0.54,320,370,1051288,632932,5547,1638,0.3,0.203,390,121530,12080,0.00249,499,131000,12010,-0.00332,499,131000,12010,-0.00332,499,131000,12010,-0.00332,499,131000,12010,-0.00332
2619,2024-04-04,233740,1.94,120100,12110,0.78,0.83,-0.12,-0.08,301,355,653667,434594,2666,1112,0.3,0.237,422,123130,11920,-0.01569,422,123130,11920,-0.01569,422,123130,11920,-0.01569,422,123130,11920,-0.01569,422,123130,11920,-0.01569
2618,2024-04-04,233740,1.94,115100,12155,0.62,0.99,0.33,0.37,295,332,529349,470025,1630,1362,0.35,0.356,419,123000,11960,-0.01604,419,123000,11960,-0.01604,419,123000,11960,-0.01604,419,123000,11960,-0.01604,419,123000,11960,-0.01604
2617,2024-04-04,233740,1.94,114100,12210,0.62,0.99,0.54,0.74,295,278,302135,372057,1105,1467,0.417,0.458,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638
2616,2024-04-04,233740,1.94,113100,12210,0.29,0.99,0.29,0.91,295,240,361472,605280,1350,2461,0.55,0.61,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638,414,122730,12010,-0.01638
2615,2024-04-04,233740,1.94,112100,12185,-0.12,0.87,-0.21,0.54,261,221,428423,714364,1642,3035,0.617,0.617,289,112500,12220,0.00287,399,122000,12050,-0.01108,399,122000,12050,-0.01108,399,122000,12050,-0.01108,399,122000,12050,-0.01108
2614,2024-04-04,233740,1.94,111100,12190,0.58,0.7,-0.41,0.7,249,211,969288,850413,4702,3099,0.533,0.483,262,111130,12220,0.00246,379,121000,12045,-0.01189,379,121000,12045,-0.01189,379,121000,12045,-0.01189,379,121000,12045,-0.01189
2613,2024-04-04,233740,1.94,110100,12145,0.78,0.78,-0.41,0.25,180,211,1063643,728978,5716,2570,0.433,0.367,243,110200,12180,0.00288,250,110530,12200,0.00453,293,112700,12230,0.007,359,120000,12100,-0.00371,359,120000,12100,-0.00371
2612,2024-04-04,233740,1.94,105100,12095,0.83,0.95,-0.41,-0.33,164,211,1044895,624555,5698,1878,0.35,0.339,226,105330,12130,0.00289,235,105800,12150,0.00455,243,110200,12180,0.00703,250,110530,12200,0.00868,293,112700,12230,0.01116
2611,2024-04-04,233740,1.94,104100,12180,0.33,0.95,0.33,0.58,164,140,731921,675504,3148,2630,0.417,0.492,261,111100,12210,0.00246,319,114000,12200,0.00164,319,114000,12200,0.00164,319,114000,12200,0.00164,319,114000,12200,0.00164
2610,2024-04-04,233740,1.94,103100,12210,2.48,2.48,0.17,0.7,120,138,1649479,1106823,6365,3385,0.4,0.475,299,113000,12220,0.00082,299,113000,12220,0.00082,299,113000,12220,0.00082,299,113000,12220,0.00082,299,113000,12220,0.00082
2609,2024-04-04,233740,1.94,102100,12210,1.94,2.48,0.17,0.58,120,138,1724848,1234074,6387,3626,0.45,0.458,180,103030,12240,0.00246,279,112000,12175,-0.00287,279,112000,12175,-0.00287,279,112000,12175,-0.00287,279,112000,12175,-0.00287
2608,2024-04-04,233740,1.94,101100,12150,2.35,2.48,0.17,0.25,120,138,1809945,1113170,7151,2782,0.417,0.373,141,101100,12180,0.00247,151,101600,12210,0.00494,166,102330,12230,0.00658,259,111000,12195,0.0037,259,111000,12195,0.0037
2607,2024-04-04,233740,1.94,100100,12405,2.19,2.64,1.73,2.39,72,91,1017581,960371,3344,3088,0.467,0.424,130,100530,12210,-0.01572,130,100530,12210,-0.01572,130,100530,12210,-0.01572,130,100530,12210,-0.01572,130,100530,12210,-0.01572
2606,2024-04-04,233740,1.94,95100,12340,2.73,2.73,1.69,1.86,40,54,1541978,1232222,5470,3731,0.417,0.39,106,95330,12370,0.00243,110,95530,12400,0.00486,136,100830,12140,-0.01621,136,100830,12140,-0.01621,136,100830,12140,-0.01621
2605,2024-04-04,233740,1.94,94100,12395,2.93,3.01,1.69,2.39,22,54,1573048,1359111,4999,4105,0.417,0.441,135,100800,12200,-0.01573,135,100800,12200,-0.01573,135,100800,12200,-0.01573,135,100800,12200,-0.01573,135,100800,12200,-0.01573
