,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
1122,20241206,119850,0.001,0.024,-0.024,0.016,1,48,363984,189523,155286,1235,1294,8880,0.062,0.124,0.034,5,34,787499,423521,363978,3535,3336,510,134600,9660,0.0166335,-0.0113168,7.03934e-05,84,107,지엔씨에너지,7.03934e-05
1121,20241206,083470,-0.022,-0,-0.025,-0.007,8,580,52959,6471,35332,39,141,1200,-0.009,0,-0.062,3,36,19715,15298,4417,49,48,380,124100,1172,0.00823891,-0.0173584,0.00738567,291,210,이엠앤아이,0.00738567
1120,20241206,063080,0.033,0.131,0.032,0.04,2,0,1310276,649850,629204,15360,15034,42500,0.008,0.036,-0.024,20,4,94366,54202,40164,1240,1110,622,144200,43100,0.0119211,-0.0356427,-0.0356427,49,77,컴투스홀딩스,-0.0356427
1119,20241206,038680,0.004,0.011,-0.042,-0.032,1,707,267576,186413,67116,699,420,3950,0.185,0.228,0.138,1,28,1006944,585199,421745,2251,2168,453,131730,4710,0.0489554,-0.0794947,-0.07631,37,244,에스넷,-0.048
1118,20241206,033830,-0.01,-0.002,-0.061,-0.042,0,3,145293,98259,39752,200,251,822,0.034,0.072,0,29,6,127851,43002,84849,162,244,3,93230,859,0.0434016,-0.0148056,0.0131339,221,32,티비씨,0.0131339
1117,20241206,025550,-0.033,-0.025,-0.129,-0.098,0,44,831182,537531,250196,1489,1691,2910,0.024,0.141,0.021,29,0,568109,243458,295046,1074,1635,4,93300,3170,0.0784416,-0.024082,0.0216593,142,32,한국선재,0.0216593
1116,20241206,017250,-0.021,0.015,-0.022,-0.017,632,2,43860,21502,21061,135,274,977,0.001,0.085,0.001,13,0,9557,3262,4043,31,80,287,115430,1011,0.0167933,-0.0178259,-0.0118912,63,72,인터엠,-0.0118912
1115,20241206,006050,-0.041,-0.014,-0.085,-0.014,760,156,4590150,2346888,1712727,3137,2763,2145,-0.056,-0.049,-0.105,0,44,883218,641401,241817,639,442,13,93730,1987,0.0448042,-0.148955,-0.13738,63,412,국영지앤엠,-0.048
1114,20241206,004105,-0.072,0.027,-0.09,-0.07,46,5,803378,391569,311245,2221,2276,4910,0.026,0.193,0.007,36,4,345054,124006,203239,1044,1629,2,93200,5490,0.160113,0.0344299,0.0872532,62,4,태양금속우,0.09
1113,20241205,464580,-0.039,-0.018,-0.127,-0.127,23,741,606514,404544,162664,2951,2767,6350,0.02,0.028,-0.038,5,34,61837,40830,21007,279,180,118,103000,6380,0.00583699,-0.0270784,-0.0270784,130,581,닷밀,-0.0270784
1112,20241205,445180,-0.028,0.018,-0.037,-0.028,47,650,53474,34728,17668,312,681,5500,0.027,0.027,-0.033,0,40,10192,9297,895,63,27,223,112230,5530,-0.002,-0.036358,-0.036358,0,476,퓨릿,-0.036358
1111,20241205,388050,-0.045,-0.024,-0.113,-0.092,2,51,1367026,880870,416208,5097,14615,8370,0.034,0.038,-0.024,0,39,137740,95753,41987,608,333,42,95200,8490,0.0368693,-0.0196678,-0.0126007,91,594,지투파워,-0.0126007
1110,20241205,377450,-0.081,-0.081,-0.275,-0.219,0,588,1543095,932146,542199,8046,6191,13000,-0.024,0.092,-0.029,17,16,351517,170783,171954,1703,2157,78,101000,13590,0.0105092,-0.0564518,-0.0527726,9,584,리파인,-0.048
1109,20241205,372320,-0.053,-0,-0.061,-0.034,1,260,78555,45936,26644,688,653,22950,0.004,0.011,-0.063,2,39,20362,14883,5479,217,157,217,111930,22500,-0.002,-0.0508889,-0.0486667,0,427,큐로셀,-0.048
1108,20241205,357880,-0.031,0.072,-0.092,0.015,547,252,7522936,3973139,3329220,16299,16681,3090,-0.011,0.028,-0.036,11,36,615963,401718,214245,1331,1265,51,95630,3105,0.00927214,-0.0454783,-0.0454783,51,646,비트나인,-0.0454783
1107,20241205,355150,-0.007,0.214,-0.047,0.01,156,419,3041531,1384404,1600841,29408,38752,5800,-0.06,-0.038,-0.097,6,2,51344,32670,18674,239,160,268,114500,5400,0.0128148,-0.0408889,-0.0279259,1,367,코스텍시스,-0.0279259
1106,20241205,347700,-0.021,0.074,-0.038,0.053,575,3,722280,330191,376957,12061,34134,3695,0.037,0.095,0.018,41,8,255925,99995,155930,1366,3513,37,94930,3925,0.0234777,-0.103911,-0.00454777,654,4,라이프시맨틱스,-0.048
1105,20241205,333430,-0.041,-0.019,-0.091,-0.091,6,760,1264555,840005,323575,3378,2638,3900,0.012,0.012,-0.059,0,36,225238,154605,70633,458,346,43,95230,3845,0.0175059,-0.0436125,-0.0384109,206,596,일승,-0.0384109
1104,20241205,322510,-0.049,-0.017,-0.063,-0.059,23,726,246146,143097,89610,1321,1972,7130,0.042,0.102,0.034,29,0,214509,84219,130290,706,1028,163,105230,7630,0.0189699,-0.0255911,-0.0229699,81,474,제이엘케이,-0.0229699
1103,20241205,299660,0.052,0.102,-0.072,-0.04,53,279,10280342,5654432,4261051,38378,43100,6300,-0.013,0.06,-0.021,18,1,633744,333324,300420,2373,3969,38,95000,6450,0.0119535,-0.0841705,-0.0764186,13,657,셀리드,-0.048
1102,20241205,295310,-0.041,-0.012,-0.102,-0.091,5,635,834871,529688,271683,6778,4932,19770,0.005,0.005,-0.053,0,28,141612,89549,52063,1240,786,45,95330,19410,0.0515806,-0.00818238,0.00212159,254,594,에이치브이엠,0.00212159
1101,20241205,288330,-0.026,-0.025,-0.14,-0.119,0,723,2133045,1492709,596361,3955,2413,3045,-0.015,-0.012,-0.077,1,42,196045,137500,58545,352,199,155,104830,2945,0.0285603,-0.00879117,0.00309338,244,93,브릿지바이오테라퓨틱,0.00309338
1100,20241205,285800,-0.037,0.002,-0.037,-0.022,41,0,28006,16738,8895,119,110,2255,0,0.131,0,43,0,77156,37111,34206,254,265,98,102000,2415,-0.00407039,-0.101379,-0.0868861,0,497,진영,-0.048
1099,20241205,270520,-0.034,-0,-0.07,-0.042,9,344,7020572,3814463,2518584,6706,5082,1910,0.039,0.039,-0.133,0,28,3548074,2117283,1333063,3500,3102,463,132230,1864,0.0307253,-0.00253648,0.0108755,99,1,지오릿에너지,0.0108755
1098,20241205,234920,-0.024,0,-0.107,-0.101,0,82,277397,169429,95587,1825,1480,5230,0.126,0.136,0.059,0,46,272556,166506,106050,2405,2436,387,124430,5790,0.0239067,-0.0572677,-0.0330881,2,293,자이글,-0.048
1097,20241205,227950,-0.028,-0,-0.07,-0.06,21,721,974843,734584,201797,424,495,442,0,0.005,-0.054,1,6,567749,397046,123001,92,81,221,112130,435,0.00949425,-0.0295862,-0.0272874,6,208,엔투텍,-0.0272874
1096,20241205,217330,-0.02,-0.01,-0.14,-0.106,18,636,306066,216054,74967,3433,1711,4550,-0.014,-0.011,-0.108,22,50,57535,36534,10526,359,152,137,103930,4345,0.0992658,-0.00545224,0.0302209,75,0,싸이토젠,0.09
1095,20241205,206400,-0.02,-0.003,-0.055,-0.033,5,418,200311,78866,79884,319,411,3325,-0.006,0.002,-0.056,37,35,65046,22738,42308,92,79,3,93230,3260,0.00413497,-0.0633497,-0.002,682,646,베노티앤알,-0.048
1094,20241205,160190,-0.047,-0.025,-0.112,-0.112,2,760,588781,384957,142517,2987,1701,9600,-0.011,-0.005,-0.062,0,31,96160,72540,23620,608,278,24,94300,9340,0.0483212,-0.014848,-0.002,62,632,하이젠알앤엠,-0.002
1093,20241205,106080,-0.008,0.015,-0.102,-0.091,4,756,286272,174758,101066,716,439,3575,-0.028,-0.015,-0.071,2,23,48982,27060,21922,143,117,120,103100,3450,0.0545217,-0.0309855,-0.017942,471,273,하이소닉,-0.017942
1092,20241205,086980,-0.048,-0.007,-0.061,-0.049,4,281,1231223,711905,422241,1939,2086,4045,-0.005,-0.005,-0.078,0,50,400780,296257,104523,621,576,410,125600,3905,0.000560819,-0.0288886,-0.0263278,1,234,쇼박스,-0.0263278
1091,20241205,085810,0,0.083,-0.012,0.025,11,1,324064,204667,106507,704,781,615,0.003,0.046,-0.016,10,39,45660,34478,11182,54,57,9,93530,627,0.00756938,-0.0530367,-0.0163541,0,43,알티캐스트,-0.048
1090,20241205,083650,-0.046,-0.028,-0.227,-0.179,1,323,9525388,5512998,3719090,38135,32333,14680,0.008,0.01,-0.061,0,33,955695,590773,364922,3711,2631,41,95130,14450,0.0720484,0.00146021,0.0242976,93,0,비에이치아이,0.0242976
1089,20241205,063080,-0.019,0.189,-0.02,0.172,672,0,1355769,636909,689761,13475,14442,40850,0.089,0.129,0.055,3,14,319659,163745,155914,3569,3574,7,93430,45050,0.0179778,-0.0597137,-0.0586038,246,689,컴투스홀딩스,-0.048
1088,20241205,047560,-0.027,-0.027,-0.09,-0.084,0,600,723176,0,721,0,33,21850,0.03,0.059,-0.016,9,36,599380,321502,277878,3232,2885,96,101900,22500,0.115778,-0.0397778,0.115778,603,92,이스트소프트,0.09
1087,20241205,041190,-0.035,-0.005,-0.049,-0.038,23,634,5147400,2655984,1839948,9233,14076,9500,-0.09,-0.054,-0.195,0,37,9255186,5059806,3821545,14975,15854,9,93530,8410,0.096692,-0.0341046,0.0289156,650,153,우리기술투자,0.09
1086,20241205,039610,-0.113,-0.071,-0.261,-0.26,16,759,3483450,2030382,1228177,9552,8816,7500,0.053,0.104,0.04,1,19,619031,318125,300906,1994,2242,18,94000,8060,0.0823672,-0.0292953,-0.0218511,27,669,화성밸브,-0.0218511
1085,20241205,038070,-0.016,0.299,-0.024,0.299,647,89,3233185,1397179,1709186,8740,10999,8220,-0.123,-0.068,-0.144,13,43,448022,236711,211311,1453,1536,19,94030,7430,-0.00603769,-0.0854455,-0.0544899,0,574,서린바이오,-0.048
1084,20241205,036560,-0.009,0.169,-0.022,0.024,24,0,723297,419576,279544,7046,6311,16010,0.004,0.006,-0.082,0,1,75858,40995,29234,597,532,286,115400,15540,0.00507851,-0.038036,-0.0193745,49,356,영풍정밀,-0.0193745
1083,20241205,032820,-0.065,-0.02,-0.139,-0.122,6,327,14523210,8726627,5268841,11241,10030,1950,0.023,0.023,-0.049,0,41,1667332,1025452,641880,2216,1327,46,95400,1941,0.0201535,-0.0200319,-0.0169408,89,592,우리기술,-0.0169408
1082,20241205,024740,-0.039,-0.018,-0.132,-0.089,1,326,3795170,2264739,1310500,3177,4228,2550,-0.025,-0.025,-0.082,0,37,780555,519175,261380,626,603,78,101000,2425,0.0392371,-0.00612371,0.026866,449,1,한일단조,0.026866
1081,20241205,298000,-0.013,-0.001,-0.067,-0.062,0,85,51975,29819,16711,1288,810,36600,-0.011,0.004,-0.063,3,20,10130,5740,4390,244,196,580,142100,35850,0.0021841,-0.0312887,-0.0312887,6,119,효성화학,-0.0312887
1080,20241205,023350,0.075,0.289,0.026,0.256,646,1,2524102,1168543,1260946,6865,8134,5390,-0.118,-0.09,-0.142,14,46,206602,114965,91637,653,749,11,93630,4800,0.00633333,-0.0665833,-0.0259583,10,37,한국종합기술,-0.048
1079,20241205,011300,0.124,0.136,-0.016,-0.016,5,621,3092263,1702957,860981,1408,3358,492,-0.006,0.055,-0.006,9,0,223270,94323,128947,93,122,423,130230,506,0.0434545,-0.0395494,-0.0138577,16,23,성안머티리얼스,-0.0138577
1078,20241205,010660,0.152,0.298,0.099,0.257,727,13,19851604,9362946,9815054,29854,38858,3225,-0.076,-0.031,-0.095,12,30,1123769,699576,424193,2231,2011,19,94030,3045,-0.002,-0.113658,-0.113658,4,673,화천기계,-0.048
1077,20241205,007660,-0.013,0.09,-0.047,-0.019,51,530,15524812,8005321,7115516,68794,90009,26250,0.021,0.031,-0.034,0,43,937918,619273,318645,4644,3489,8,93500,26400,-0.000106061,-0.144045,-0.128894,1,628,이수페타시스,-0.048
1076,20241205,004910,-0.029,-0.002,-0.038,-0.036,0,97,33824,20107,10762,169,87,5590,0.005,0.009,-0.106,1,38,117765,91918,21785,251,281,109,102530,5400,0.00911111,-0.00940741,-0.00385185,291,65,조광페인트,-0.00385185
1075,20241205,002900,-0.039,-0.013,-0.057,-0.046,1,311,1361681,784592,517698,2356,2372,4380,-0.009,-0.005,-0.074,0,33,402867,294953,107914,813,407,28,94500,4245,0.0533592,-0.0220236,0.0427585,534,81,TYM,0.0427585
1074,20241204,900270,0.012,0.298,0.004,0.298,689,1,62853586,29925213,32259452,19640,27578,335,-0.003,0.015,-0.045,1,31,5874626,3622203,2252423,1857,2433,14,93800,333,0.046048,-0.0620601,-0.029027,18,190,헝셩그룹,-0.048
1073,20241204,440320,0.023,0.023,-0.019,-0.014,0,128,12928,4522,6680,104,214,4220,0.017,0.103,-0.028,7,24,58344,21943,34116,198,238,22,94200,4455,0.0889091,-0.012101,0.0630954,81,5,오픈놀,0.0630954
1072,20241204,388050,-0.011,0.032,-0.022,0.018,241,0,1012356,520645,448932,3379,15487,9220,-0.036,-0.03,-0.113,3,41,481073,362686,118387,1783,956,375,123830,8660,0.00261894,-0.0354873,-0.0354873,24,323,지투파워,-0.0354873
1071,20241204,383930,-0.016,0.009,-0.023,-0.009,9,106,50103,30336,15942,188,192,5500,0.136,0.16,0.058,4,21,310192,199577,110615,614,790,5,93330,6180,0.143631,-0.00847249,0.0853786,431,7,디티앤씨알오,0.09
1070,20241204,356680,-0.04,-0,-0.059,-0,760,120,3912545,2016464,1423790,7910,8083,6060,0.002,0.068,-0.013,19,10,3424825,1807697,1617128,9147,9527,129,103530,6270,-0.0035949,-0.120022,-0.0849346,11,539,엑스게이트,-0.048
1069,20241204,327260,0,0.013,0,0.008,38,0,24712,4582,2107,241,96,5320,0.149,0.184,0.038,1,26,328511,168702,154749,2027,2335,449,131530,5990,0.104845,-0.050414,-0.050414,222,250,RF머트리얼즈,0.09
1068,20241204,308100,-0.016,0.026,-0.016,0.024,233,0,9240,1540,6644,59,72,2605,0.048,0.077,-0.038,21,25,18154,8027,10117,46,63,44,95300,2660,0.138977,-0.002,0.0581504,108,176,까스텔바작,0.09
1067,20241204,300120,-0,0.028,-0,0.009,27,0,46873,13188,31084,129,194,3845,-0.01,-0.009,-0.113,5,49,41598,26041,15557,150,58,4,93300,3655,0.00757592,-0.0293598,-0.00336799,1,23,라온피플,-0.00336799
1066,20241204,290690,0,0.198,-0.002,0.076,534,14,1844778,789059,848326,6370,6840,9340,-0.093,-0.074,-0.136,9,39,446228,353524,92704,1124,637,57,95930,8440,0.012218,-0.037545,-0.0292512,14,635,소룩스,-0.0292512
1065,20241204,229000,-0.004,0.015,-0.005,0.009,10,96,39233,20717,18285,167,202,1730,-0.017,-0.006,-0.086,11,36,34701,27090,6880,84,42,32,94700,1667,0.0069982,-0.0361932,-0.021796,7,186,젠큐릭스,-0.021796
1064,20241204,228760,0.007,0.3,0.007,0.3,733,0,1274052,566438,675049,6787,8820,15740,0.191,0.198,0.124,0,3,758765,425172,333593,4214,3604,297,115930,18420,0.0522888,-0.00851466,-0.00742888,195,35,지노믹트리,-0.00742888
1063,20241204,226950,-0.01,0.167,-0.014,0.167,725,1,702229,263368,413665,3313,5101,24500,0.006,0.018,-0.061,7,43,180228,101536,78692,860,740,316,120900,24100,0.0477925,-0.0144481,0.0436432,376,55,올릭스,0.0436432
1062,20241204,225190,-0.008,0.05,-0.044,0.014,269,439,22452640,10829629,9117113,35441,35990,3310,0.032,0.066,-0.015,9,23,7074652,3774889,3299763,9863,11005,26,94400,3430,0.0256968,-0.106956,-0.106956,273,670,LK삼양,-0.048
1061,20241204,208640,0.022,0.022,-0.059,-0.029,0,230,3048030,1765460,1172492,1708,1902,396,0.01,0.071,-0.025,36,44,2128087,950621,1054459,1790,2009,20,94100,409,0.0248949,-0.0386748,-0.0362298,190,649,썸에이지,-0.0362298
1060,20241204,208140,0,0.014,-0.002,0.007,99,22,149093,61858,77653,325,338,2800,0.023,0.096,0.018,8,1,767094,349207,417887,837,1302,50,95600,2960,0.00644595,-0.037473,-0.0205811,0,549,정다운,-0.0205811
1059,20241204,204840,-0.01,0.005,-0.01,0.003,358,0,171020,90537,76877,118,230,1003,0.09,0.235,0.06,6,16,2158277,1002249,874911,1670,2048,47,95430,1159,-0.00458844,-0.0839672,-0.0718878,0,516,지엘팜텍,-0.048
1058,20241204,192390,0.006,0.058,-0.012,0.056,716,67,131615,49953,74430,380,566,4260,-0.028,-0.014,-0.073,7,2,115660,62114,50337,238,208,30,94600,4100,0.00287805,-0.0873659,-0.0507805,2,627,윈하이텍,-0.048
1057,20241204,187220,0,0.036,-0.038,0.008,298,81,462339,234305,206361,982,1209,3690,0.027,0.028,-0.033,0,50,135166,111094,24072,315,175,7,93430,3690,0.190412,-0.0236802,0.0914959,230,7,디티앤씨,0.09
1056,20241204,173940,0.013,0.015,-0.046,-0.003,84,642,3877,1724,1505,61,30,3340,-0.034,0.028,-0.037,40,8,1543,1091,451,4,6,4,93300,3350,0.0159104,-0.043791,-0.0258806,2,430,에프엔씨엔터,-0.0258806
1055,20241204,138070,-0.016,0.026,-0.016,0.021,723,0,130249,56549,69322,223,247,2925,-0.01,-0.002,-0.077,3,26,124560,81104,43456,149,151,188,110500,2845,0.00151494,-0.088116,-0.0740562,2,452,신진에스엠,-0.048
1054,20241204,137940,-0.006,0.034,-0.019,0,29,1,801186,460110,313042,375,825,321,0.112,0.221,0.031,1,19,1679158,936071,715380,627,591,143,104230,370,0.0763784,-0.0479459,-0.0479459,233,556,넥스트아이,-0.0479459
1053,20241204,131100,0,0,-0.028,-0.026,0,147,59089,34350,24507,513,551,1478,0,0,-0.104,0,40,31209,14653,14471,430,572,54,95800,1419,0.0191416,-0.0224369,0.0191416,645,517,티엔엔터테인먼트,0.0191416
1052,20241204,130740,0,0,-0.058,-0.026,0,26,62699,22447,37120,211,215,1656,0.059,0.247,0.059,14,0,343069,156935,160527,670,755,122,103200,1949,-0.0261149,-0.081528,-0.0568999,0,26,티피씨글로벌,-0.048
1051,20241204,124500,0,0.149,-0.002,0.093,509,17,336522,107588,223884,820,1398,6020,-0.032,-0.022,-0.08,1,50,106523,77777,28746,221,137,404,125300,5790,0.0169983,-0.0106356,0.013544,237,69,아이티센,0.013544
1050,20241204,109960,0,0.061,0,0.042,29,0,453067,270566,172737,294,350,444,-0.027,0.036,-0.027,9,0,59330,35386,23944,37,45,54,95800,448,0.0582679,0.000232143,0.0314821,80,0,AP헬스케어,0.0314821
1049,20241204,096630,-0.008,0.025,-0.008,0.005,27,0,171224,71323,94414,152,363,600,-0.017,-0.003,-0.078,2,48,81353,70734,10619,64,48,2,93200,582,0.00830928,-0.0209003,0.00315464,622,20,에스코넥,0.00315464
1048,20241204,087010,-0.02,0.11,-0.022,0.098,56,1,1128353,470674,633805,14484,18816,93000,-0.018,0.032,-0.032,6,50,311019,180023,130996,4241,3603,129,103530,93600,0.0482137,-0.002,0.0460769,557,0,펩트론,0.0460769
1047,20241204,079000,0,0.018,0,0.004,679,0,3280,995,2224,28,38,5100,0.077,0.173,0.029,2,15,56162,26011,26568,734,1052,12,93700,5700,0.0225614,-0.0511228,-0.0230526,127,198,와토스코리아,-0.048
1046,20241204,065570,-0,0.007,-0.075,-0.047,1,113,275275,178146,95985,661,625,1562,-0.027,-0.008,-0.083,9,44,48349,35241,13108,106,79,517,134930,1515,0.00130033,-0.0211419,-0.002,19,54,삼영이엔씨,-0.002
1045,20241204,060240,0,0.059,-0.033,0.005,29,488,96361,28818,66307,159,180,427,-0.04,0.03,-0.049,24,3,14468,6240,6306,76,95,57,95930,428,-0.002,-0.0510654,-0.0183551,0,191,스타코링크,-0.048
1044,20241204,053700,-0.008,0.021,-0.008,0.014,654,0,40941,9476,30553,116,217,3915,-0.009,0.114,-0.009,37,0,275494,113173,153027,959,1164,2,93200,4135,0.0270206,-0.0346481,0.00888271,591,8,삼보모터스,0.00888271
1043,20241204,053160,0,0,-0.037,-0.009,0,124,22793,16400,4561,104,74,11540,0.193,0.229,0.088,0,6,438970,262508,176462,1774,1721,7,93430,13400,0.117403,-0.010209,0.114418,423,2,프리엠스,0.09
1042,20241204,049470,0.007,0.043,0,0.023,252,614,205994,88701,115322,411,240,308,-0.052,0.033,-0.052,16,0,56473,38050,18423,73,86,501,134130,307,-0.002,-0.0932052,-0.0932052,0,198,SGA,-0.048
1041,20241204,044180,0,0.068,-0.025,0.028,735,52,433608,146486,267967,219,404,408,0.184,0.292,0.167,7,0,1362862,740572,616303,589,1223,7,93430,508,0.0393386,-0.110268,-0.0866457,105,673,KD,-0.048
1040,20241204,043220,0,0.14,-0.015,0.094,648,42,1825328,647380,1160399,1169,1692,431,-0.039,-0.023,-0.079,8,47,210337,154424,55913,116,62,285,115330,413,0.0197918,-0.0286344,0.00284262,120,410,티에스넥스젠,0.00284262
1039,20241204,040300,-0.005,0.024,-0.005,0.012,396,0,34103,6109,25633,167,188,2965,0.108,0.115,0.022,0,50,178785,116701,60775,418,420,283,115230,3190,0.167279,-0.025511,0.0748025,394,203,YTN,0.09
1038,20241204,037760,0.012,0.014,0.006,0.01,192,97,5979,469,4725,15,16,1474,0.002,0.002,-0.074,0,47,1420,1412,8,27,4,3,93230,1435,0.00148432,-0.0201185,0.000787456,625,326,쎄니트,0.000787456
1037,20241204,031860,0.15,0.214,0.073,0.214,760,41,2187121,1128630,878080,3858,4503,1470,-0.048,-0.02,-0.082,24,4,86087,48767,37320,122,108,6,93400,1412,0.0157054,-0.0189972,-0.00837394,62,288,에스유홀딩스,-0.00837394
1036,20241204,024940,-0.011,0.049,-0.011,0.037,624,0,309881,160812,129988,1051,1143,6740,0.119,0.231,0.05,3,26,3750825,2113488,1637337,11716,11846,29,94530,7780,0.0378458,-0.031563,0.00571208,147,301,PN풍년,0.00571208
1035,20241204,020710,-0.008,0.008,-0.008,0.008,642,0,26462,19464,3613,42,80,3145,0.094,0.226,0.079,14,38,391281,198910,192371,1444,1794,159,105030,3625,0.0793793,-0.0571724,0.0186897,430,51,시공테크,-0.048
1034,20241204,020180,-0.028,0.004,-0.028,-0.001,137,0,79497,46646,16693,138,233,846,0.095,0.147,0.059,2,30,605590,286074,319516,514,516,44,95300,940,0.0235319,-0.0413617,-0.0222128,59,541,대신정보통신,-0.0222128
1033,20241204,014620,0,0.081,-0.043,0.055,719,25,1879222,872979,967184,11073,14942,22250,-0.018,0.004,-0.054,5,24,269793,148512,121281,1097,1637,42,95200,21900,0.00713242,-0.0339635,-0.0134155,10,517,성광벤드,-0.0134155
1032,20241204,007770,-0.008,-0,-0.013,-0.003,649,364,6136,2381,919,67,41,9980,0.04,0.13,0.018,16,23,33010,14102,18908,295,429,468,132500,10850,0.000764977,-0.0637512,-0.0637512,2,231,한일화학,-0.048
1031,20241204,006050,0.002,0.04,-0.022,-0.006,1,533,683903,428876,242967,901,843,1905,-0,0.047,-0.09,4,18,1388215,848845,539370,1152,1092,87,101430,1905,0.150231,-0.0313963,0.139732,509,3,국영지앤엠,0.09
1030,20241204,33626L,-0.019,0.006,-0.019,0.004,302,0,725,194,463,52,51,8030,-0.007,-0.007,-0.065,0,42,1845,1662,183,63,25,0,93100,7840,0.0133061,-0.0389898,0.00437755,502,36,두산퓨얼셀2우B,0.00437755
1029,20241204,119650,0.004,0.281,0.004,0.198,748,0,2109335,789355,1220744,1534,2076,630,-0.029,-0.011,-0.133,0,7,359647,261886,67222,868,845,149,104530,591,0.0453773,-0.0104602,0.0318409,60,1,KC코트렐,0.0318409
1028,20241204,100840,0,0.023,-0.02,0.023,760,17,206689,105464,93224,1902,7391,18490,-0.018,-0.018,-0.103,0,41,162400,101545,60855,829,449,431,130630,17550,0.00597721,-0.0618291,-0.0327692,3,126,SNT에너지,-0.048
1027,20241204,084695,0.001,0.016,0.001,0.015,60,0,4020,0,0,0,0,17310,0.239,0.239,0.155,3,50,16905,0,0,0,0,59,100030,20900,0.074555,0.00278469,0.074555,120,0,대상홀딩스우,0.0725574
1026,20241204,031820,0,0.012,-0.008,-0.002,62,726,143170,107405,30169,145,194,509,-0.018,0.041,-0.024,19,0,60216,26170,34046,45,95,113,102730,509,-0.00396464,-0.0334342,-0.0196817,0,507,콤텍시스템,-0.0196817
1025,20241204,024070,0,0.01,-0.015,-0.005,292,646,4636,1310,2951,19,46,2030,0.244,0.244,0.084,0,2,229740,124625,77354,448,353,11,93630,2400,0.00841667,-0.13325,-0.07075,1,169,WISCOM,-0.048
1024,20241204,014160,-0.007,0.14,-0.007,0.018,211,0,6323019,3327746,2930755,5866,7118,964,0.048,0.096,0.033,38,26,1408316,733641,674675,1025,1147,96,101900,1034,-6.5764e-05,-0.0368162,-0.0310135,1,245,대영포장,-0.0310135
1023,20241204,010660,0,0.022,0,0.018,658,0,174737,70788,100562,211,349,2565,0.152,0.246,0.099,8,3,5871168,3039057,2832111,8305,9031,6,93400,3045,0.0915961,-0.0118522,0.0571133,663,318,화천기계,0.09
